,Day,Lag 1,Lag 2,Lag 3,Lag 4,Lag 5,Lag 6,Lag 7,Lag 8,Lag 9,Lag 10,Lag 11,Lag 12,Lag 13,Lag 14,Lag 15,Lag 16,Lag 17,Lag 18,Lag 19,Lag 20
10,0.3333333333333333,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249,0.4731929898857002,0.45662362881342,0.4578159773044981,0.4716717292985775,0.4649699819093826
11,0.5,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249,0.4731929898857002,0.45662362881342,0.4578159773044981,0.4716717292985775
12,0.6666666666666666,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249,0.4731929898857002,0.45662362881342,0.4578159773044981
13,0.16666666666666666,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249,0.4731929898857002,0.45662362881342
14,0.3333333333333333,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249,0.4731929898857002
15,0.5,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454,0.4825261080503249
16,0.6666666666666666,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814,0.4748787065208454
17,0.0,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352,0.4544856508510814
18,0.16666666666666666,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554,0.4481128196694352
19,0.3333333333333333,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803,0.4558835622070554
20,0.5,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403,0.4497985363045803
21,0.6666666666666666,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088,0.4585971548392403
22,0.0,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886,0.4593372255571088
23,0.16666666666666666,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435,0.4513609160430886
24,0.3333333333333333,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432,0.4496751994079435
25,0.5,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367,0.4597072609160432
26,0.6666666666666666,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818,0.4657511717786367
27,0.0,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204,0.4674368884137818
28,0.16666666666666666,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962,0.48441738343886204
29,0.3333333333333333,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778,0.4997944289120962
30,0.5,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267,0.5172271934873778
31,0.6666666666666666,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663,0.5225310583011267
32,0.0,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229,0.5123756352273663
33,0.16666666666666666,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348,0.505303844256229
34,0.3333333333333333,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262,0.5251212729216348
35,0.5,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757,0.5381547693446262
36,0.6666666666666666,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872,0.5246279130005757
37,0.0,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326,0.5236822547487872
38,0.16666666666666666,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302,0.5155414768522326
39,0.3333333333333333,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713,0.5159937422909302
40,0.5,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802,0.5116766713263713
41,0.6666666666666666,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827,0.4993832785132802
42,0.0,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914,0.4935449305155827
43,0.16666666666666666,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923,0.5026724652577914
44,0.3333333333333333,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364,0.5131567963160923
45,0.5,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091,0.514801406134364
46,0.6666666666666666,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105,0.5164871227695091
47,0.0,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755,0.5169393923197105
48,0.16666666666666666,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707,0.5254501809061755
49,0.3333333333333333,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482,0.5427185264369707
50,0.5,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383,0.5487624208535482
51,0.0,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451,0.5501603486555383
52,0.16666666666666666,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583,0.5682509744264451
53,0.3333333333333333,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428,0.5903297508428583
54,0.5,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806,0.6030754049831428
55,0.6666666666666666,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227,0.6170956500287806
56,0.0,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039,0.6122851780281227
57,0.16666666666666666,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912,0.6169722720171039
58,0.3333333333333333,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168,0.6016363826987912
59,0.5,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468,0.5874928007565168
60,0.6666666666666666,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114,0.5912754090946468
61,0.0,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347,0.6096126922128114
62,0.16666666666666666,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285,0.6240851903626347
63,0.3333333333333333,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742,0.6263053901817285
64,0.5,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088,0.6193158498478742
65,0.6666666666666666,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308,0.6254831017186088
66,0.0,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963,0.6294712688101308
67,0.16666666666666666,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294,0.6065290683331963
68,0.3333333333333333,0.7935613888660472,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034,0.5908231230984294
69,0.5,0.8071293314694515,0.7935613888660472,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679,0.5866293849190034
70,0.6666666666666666,0.7779376613765315,0.8071293314694515,0.7935613888660472,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226,0.5983471836197679
71,0.0,0.7708658827399063,0.7779376613765315,0.8071293314694515,0.7935613888660472,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862,0.5895074459337226
72,0.16666666666666666,0.7821725228188473,0.7708658827399063,0.7779376613765315,0.8071293314694515,0.7935613888660472,0.7632184688759149,0.7662609900501604,0.7661787764164133,0.7445933763670752,0.7209522325466656,0.6866622728394047,0.6894580914398488,0.6886769303511225,0.6708741139708906,0.6684483266178768,0.6390921881424225,0.5896307828303594,0.6049667091522078,0.5975659896390099,0.5819422539264862
