,All_values,Return_binary
103,0110101010101,1
104,1000101010101,0
105,0000101010101,0
106,0010101010101,0
107,0100101010101,0
108,0110101010101,1
109,1000101010101,0
110,0000101010101,0
111,0010101010101,0
112,0100101010101,1
113,0110101010101,0
114,1000101010101,1
115,0000101010101,0
116,0010101010101,0
117,0100101010101,0
118,0110101010101,0
119,1000101010101,0
120,0000101010101,1
121,0100101010101,1
122,0110101010101,1
123,1000101010101,0
124,0000101010101,0
125,0010101010101,0
126,0100101010101,0
127,0110101010101,0
128,1000101010101,1
129,0000101010101,0
130,0010101010101,0
131,0100101010101,1
132,0110101010101,0
133,1000101010101,1
134,0000101010101,1
135,0010101010101,1
136,0100101010101,1
137,0110101010101,0
138,1001001010101,1
139,0000110010101,0
140,0010101100101,0
141,0100101011001,1
142,0110101010110,1
143,1000101010101,0
144,0000101010101,0
145,0010101010101,0
146,0100101010101,0
147,0110101010101,1
148,1000101010101,0
149,0000101010101,1
150,0010101010101,1
151,0100101010101,1
152,0110101010101,0
153,1000101010101,0
154,0000101010101,0
155,0010101010101,0
156,0100101010101,0
157,0110101010101,0
158,1000101010101,0
159,0000101010101,1
160,0010101010101,1
161,0100101010101,1
162,0110101010101,1
163,1000101010101,1
164,0010101010101,1
165,0100101010101,0
166,0110101010101,1
167,1000101010101,1
168,0000101010101,1
169,0010101010101,1
170,0100101010101,0
171,0110101010101,0
172,1000101010101,0
173,0000101010101,0
174,0010101010101,1
175,0100101010101,1
176,0110101010101,0
177,1000101010101,1
178,0000101010101,1
179,0010101010101,1
180,0100101010101,0
181,0110101010101,1
182,1000101010101,0
183,0000101010101,1
184,0010101010101,1
185,0100101010101,1
186,0110101010101,1
187,1000101010101,0
188,0000101010101,1
189,0010101010101,1
190,0100101010101,0
191,0110101010101,1
192,1000101010101,1
193,0000101010101,1
194,0010101010101,0
195,0100101010101,1
196,0110101010101,1
197,1000101010101,0
198,0000101010101,1
199,0010101010101,1
200,0100101010101,0
201,0110101010101,1
202,1000101010101,0
203,0000101010101,1
204,0010101010101,0
205,0100101010101,0
206,0110101010101,1
207,1000101010101,0
208,0000101010101,1
209,0010101010101,0
210,0100101010101,1
211,0110101010101,1
212,1000101010101,1
213,0000101010101,0
214,0010101010101,1
215,0100101010101,1
216,0110101010101,0
217,1000101010101,1
218,0000101010101,0
219,0010101010101,0
220,0100101010101,1
221,1000101010101,0
222,0000101010101,0
223,0011001010101,0
224,0100110010101,0
225,0111001100101,1
226,1000110011001,0
227,0000101100110,0
228,0010101011001,1
229,0100101010110,1
230,0110101010101,1
231,1000101010101,0
232,0000101010101,0
233,0010101010101,0
234,0100101010101,0
235,0110101010101,1
236,1000101010101,0
237,0000101010101,1
238,0010101010101,1
239,0100101010101,1
240,0110101010101,0
241,1000101010101,1
242,0010101010101,1
243,0100101010101,1
244,0110101010101,0
245,1000101010101,0
246,0100101010101,1
247,0110101010101,1
248,1000101010101,0
249,0000101010101,1
250,0010101010101,1
251,0100101010101,1
252,0110101010101,1
253,1000101010101,0
254,0010101010101,0
255,0100101010101,1
256,0110101010101,1
257,1000101010101,1
258,0000101010101,0
259,0010101010101,1
260,0100101010101,1
261,0110101010101,0
262,1000101010101,1
263,0000101010101,0
264,0010101010101,0
265,0100101010101,1
266,0110101010101,0
267,1000101010101,0
268,0000101010101,1
269,0010101010101,1
270,0100101010101,1
271,0110101010101,1
272,1000101010101,0
273,0000101010101,0
274,0011001010101,1
275,0100110010101,0
276,0110101100101,1
277,1000101011001,0
278,0010101010110,0
279,0100101010101,1
280,0110101010101,1
281,1000101010101,1
282,0000101010101,1
283,0010101010101,0
284,0101001010101,1
285,0110110010101,0
286,1000101100101,0
287,0000101011001,0
288,0010101010110,1
289,0100101010101,1
290,0110101010101,1
291,1000101010101,0
292,0000101010101,1
293,0010101010101,0
294,0100101010101,1
295,0110101010101,0
296,1000101010101,1
297,0000101010101,1
298,0010101010101,0
299,0100101010101,1
300,0110101010101,0
301,1000101010101,1
302,0000101010101,0
303,0010101010101,0
304,0100101010101,0
305,0110101010101,0
306,1000101010101,1
307,0000101010101,1
308,0010101010101,1
309,0100101010101,0
310,0110101010101,1
311,0000101010101,0
312,0010101010101,1
313,0100101010101,1
314,0110101010101,0
315,1000101010101,0
316,0000101010101,1
317,0010101010101,0
318,0100101010101,0
319,0110101010101,1
320,1000101010101,1
321,0000101010101,1
322,0010101010101,0
323,0100101010101,1
324,0110101010101,0
325,1000101010101,0
326,0000101010101,0
327,0010101010101,0
328,0100101010101,1
329,0110101010101,0
330,1000101010101,0
331,0000101010101,1
332,0010101010101,1
333,0100101010101,1
334,0110101010101,0
335,1000101010101,0
336,0000101010101,0
337,0010101010101,0
338,0100101010101,1
339,0110101010101,1
340,1000101010101,0
341,0000101010101,1
342,0010101010101,0
343,0100101010101,0
344,0110101010101,0
345,1000101010101,0
346,0010101010101,1
347,0100101010101,1
348,0110101010101,1
349,1000101010101,1
350,0000101010101,1
351,0010101010101,0
352,0100101010101,0
353,0110101010101,0
354,1000101010101,1
355,0000101010101,0
356,0010101010101,0
357,0100101010101,1
358,0110101010101,0
359,1000101010101,0
360,0000101010101,0
361,0010101010101,1
362,0100101010101,0
363,0110101010101,0
364,1000101010101,0
365,0000101010101,0
366,0010101010101,0
367,0100101010101,1
368,0110101010101,0
369,1000101010101,0
370,0000101010101,1
371,0010101010101,1
372,0110101010101,1
373,1000101010101,1
374,0000101010101,0
375,0010101010101,0
376,0100101010101,0
377,0110101010101,0
378,1000101010101,0
379,0000101010101,0
380,0010101010101,1
381,0100101010101,0
382,0110101010101,0
383,1000101010101,0
384,0000101010101,1
385,0010101010101,0
386,0100101010101,0
387,0110101010101,0
388,1001001010101,0
389,0001010010101,1
390,0010110100101,0
391,0100101101001,0
392,0110101011010,1
393,1000101010110,0
394,0001001010101,1
395,0010110010101,0
396,0100101100101,0
397,0111001011001,0
398,1001010010110,1
399,0000110100101,1
400,0010101101001,0
401,0101001011010,0
402,0111010010110,0
403,1000110100101,1
404,0000101101001,1
405,0010101011010,1
406,0100101010110,1
407,0110101010101,1
408,1000101010101,1
409,0000101010101,1
410,0010101010101,0
411,0100101010101,1
412,0110101010101,0
413,1000101010101,1
414,0010101010101,0
415,0100101010101,0
416,0110101010101,1
417,1000101010101,0
418,0000101010101,0
419,0010101010101,1
420,0100101010101,0
421,0110101010101,1
422,1000101010101,1
423,0000101010101,0
424,0010101010101,1
425,0100101010101,0
426,0110101010101,0
427,1000101010101,0
428,0001001010101,0
429,0010110010101,1
430,0100101100101,0
431,0110101011001,1
432,1000101010110,1
433,0000101010101,0
434,0010101010101,0
435,0100101010101,1
436,0110101010101,1
437,1000101010101,1
438,0000101010101,0
439,0010101010101,0
440,0100101010101,1
441,0110101010101,0
442,1000101010101,0
443,0000101010101,0
444,0010101010101,0
445,0100101010101,0
446,0110101010101,0
447,1000101010101,0
448,0000101010101,0
449,0010101010101,0
450,0100101010101,1
451,0110101010101,1
452,1000101010101,0
453,0000101010101,1
454,0010101010101,1
455,0100101010101,0
456,0110101010101,1
457,1000101010101,0
458,0000101010101,1
459,0010101010101,1
460,0100101010101,0
461,0110101010101,0
462,1000101010101,0
463,0000101010101,0
464,0010101010101,1
465,0100101010101,1
466,0110101010101,0
467,1000101010101,0
468,0000101010101,0
469,0010101010101,0
470,0100101010101,0
471,1000101010101,1
472,0000101010101,0
473,0010101010101,1
474,0100101010101,1
475,0110101010101,1
476,1000101010101,1
477,0000101010101,0
478,0010101010101,1
479,0100101010101,1
480,0110101010101,1
481,1000101010101,1
482,0000101010101,1
483,0010101010101,0
484,0101001010101,0
485,0110110010101,1
486,1000101100101,0
487,0000101011001,0
488,0010101010110,1
489,0100101010101,1
490,0110101010101,1
491,1000101010101,0
492,0000101010101,1
493,0100101010101,1
494,0110101010101,0
495,1000101010101,0
496,0000101010101,0
497,0100101010101,0
498,0110101010101,1
499,1000101010101,0
500,0001001010101,1
501,0010110010101,0
502,0101001100101,0
503,0110110011001,0
504,1001001100110,0
505,0001010011001,0
506,0010110100110,0
507,0100101101001,1
508,0110101011010,0
509,1000101010110,1
510,0010101010101,1
511,0100101010101,1
512,0110101010101,1
513,1000101010101,0
514,0001001010101,1
515,0010110010101,1
516,0100101100101,0
517,0110101011001,1
518,1000101010110,1
519,0000101010101,0
520,0010101010101,0
521,0101001010101,0
522,0110110010101,1
523,1000101100101,0
524,0001001011001,1
525,0010110010110,0
526,0101001100101,1
527,0110110011001,0
528,1000101100110,0
529,0010101011001,1
530,0100101010110,1
531,0110101010101,0
532,1001001010101,1
533,0000110010101,1
534,0010101100101,1
535,0100101011001,0
536,0110101010110,0
537,1000101010101,0
538,0000101010101,1
539,0010101010101,0
540,0100101010101,1
541,0110101010101,0
542,1001001010101,0
543,0000110010101,0
544,0010101100101,1
545,0100101011001,0
546,0110101010110,1
547,1000101010101,0
548,0000101010101,0
549,0010101010101,1
550,0100101010101,1
551,0110101010101,1
552,0000101010101,1
553,0010101010101,0
554,0100101010101,0
555,0110101010101,0
556,1001001010101,0
557,0000110010101,1
558,0010101100101,1
559,0100101011001,1
560,0110101010110,1
561,1000101010101,1
562,0000101010101,0
563,0010101010101,0
564,0100101010101,0
565,0111001010101,1
566,1000110010101,0
567,0000101100101,0
568,0010101011001,0
569,0100101010110,1
570,0110101010101,0
571,1000101010101,1
572,0000101010101,0
573,0010101010101,0
574,0100101010101,0
575,0110101010101,1
576,1000101010101,1
577,0000101010101,1
578,0010101010101,1
579,0100101010101,0
580,0110101010101,1
581,1000101010101,0
582,0000101010101,0
583,0010101010101,0
584,0100101010101,0
585,0110101010101,1
586,1000101010101,0
587,0000101010101,1
588,0010101010101,1
589,0100101010101,1
590,0110101010101,1
591,1000101010101,1
592,0000101010101,1
593,0010101010101,0
594,0100101010101,0
595,0110101010101,0
596,1000101010101,0
597,0010101010101,1
598,0100101010101,1
599,0110101010101,1
600,1000101010101,0
601,0000101010101,1
602,0010101010101,0
603,0100101010101,1
604,0110101010101,1
605,1000101010101,0
606,0001001010101,1
607,0010110010101,0
608,0100101100101,0
609,0111001011001,0
610,1000110010110,1
611,0000101100101,1
612,0010101011001,0
613,0100101010110,0
614,0110101010101,1
615,1000101010101,0
616,0000101010101,0
617,0011001010101,0
618,0100110010101,1
619,0110101100101,0
620,1000101011001,0
621,0000101010110,0
622,0010101010101,1
623,0100101010101,0
624,0111001010101,0
625,0000110010101,1
626,0010101100101,1
627,0100101011001,0
628,0111001010110,0
629,1000110010101,0
630,0000101100101,1
631,0010101011001,0
632,0100101010110,1
633,0110101010101,1
634,1000101010101,1
635,0000101010101,0
636,0010101010101,1
637,0100101010101,0
638,0110101010101,0
639,1000101010101,0
640,0000101010101,0
641,0010101010101,1
642,0100101010101,1
643,0110101010101,0
644,1000101010101,1
645,0000101010101,0
646,0011001010101,1
647,0100110010101,0
648,0111001100101,1
649,1000110011001,0
650,0000101100110,0
651,0010101011001,1
652,0100101010110,0
653,0110101010101,1
654,1000101010101,1
655,0000101010101,0
656,0010101010101,0
657,0101001010101,0
658,0110110010101,1
659,1000101100101,1
660,0000101011001,0
661,0010101010110,0
662,0100101010101,1
663,0110101010101,1
664,1000101010101,0
665,0010101010101,1
666,0100101010101,1
667,0110101010101,0
668,1001001010101,0
669,0000110010101,1
670,0010101100101,0
671,0101001011001,1
672,0110110010110,0
673,1000101100101,0
674,0000101011001,0
675,0010101010110,0
676,0100101010101,0
677,0110101010101,1
678,1001001010101,1
679,0001010010101,0
680,0010110100101,1
681,0100101101001,1
682,0110101011010,1
683,1000101010110,1
684,0000101010101,0
685,0010101010101,1
686,0100101010101,1
687,0111001010101,0
688,1001010010101,0
689,0001010100101,0
690,0011010101001,0
691,0101010101010,1
692,0110110101010,0
693,1001001101010,0
694,0000110011010,1
695,0010101100110,0
696,0101001011001,0
697,0111010010110,1
698,1000110100101,1
699,0000101101001,1
700,0010101011010,0
701,0100101010110,0
702,0110101010101,0
703,1001001010101,0
704,0000110010101,0
705,0011001100101,1
706,0100110011001,0
707,0111001100110,1
708,1000110011001,1
709,0000101100110,0
710,0011001011001,1
711,0100110010110,0
712,0111001100101,0
713,1001010011001,1
714,0000110100110,0
715,0011001101001,0
716,0101010011010,0
717,0111010100110,1
718,1000110101001,0
719,0001001101010,0
720,0010110011010,1
721,0100101100110,1
722,0110101011001,0
723,1000101010110,1
724,0000101010101,1
725,0010101010101,1
726,0100101010101,1
727,1000101010101,0
728,0001001010101,0
729,0011010010101,1
730,0100110100101,0
731,0110101101001,0
732,1000101011010,1
733,0000101010110,1
734,0010101010101,0
735,0100101010101,1
736,0110101010101,0
737,1000101010101,1
738,0000101010101,0
739,0011001010101,1
740,0100110010101,1
741,0110101100101,1
742,1000101011001,0
743,0001001010110,0
744,0011010010101,0
745,0100110100101,1
746,1000101101001,1
747,0000101011010,1
748,0010101010110,1
749,0100101010101,1
750,1000101010101,1
751,0000101010101,0
752,0010101010101,1
753,0100101010101,0
754,0111001010101,1
755,1000110010101,0
756,0000101100101,0
757,0010101011001,1
758,0100101010110,0
759,0110101010101,1
760,1000101010101,1
761,0010101010101,0
762,0101001010101,1
763,0110110010101,1
764,1000101100101,1
765,0000101011001,0
766,0010101010110,1
767,0100101010101,1
768,0110101010101,0
769,1000101010101,0
770,0000101010101,1
771,0010101010101,1
772,0100101010101,0
773,0110101010101,0
774,1000101010101,1
775,0000101010101,1
776,0010101010101,0
777,0101001010101,0
778,0110110010101,1
779,1000101100101,0
780,0010101011001,0
781,0100101010110,1
782,0110101010101,1
783,1000101010101,0
784,0000101010101,0
785,0010101010101,1
786,0100101010101,0
787,0110101010101,1
788,1000101010101,1
789,0000101010101,0
790,0011001010101,1
791,0100110010101,0
792,0111001100101,0
793,1000110011001,0
794,0001001100110,0
795,0010110011001,1
796,0100101100110,1
797,0110101011001,1
798,1000101010110,0
799,0000101010101,0
800,0011001010101,1
801,0100110010101,1
802,0110101100101,1
803,1000101011001,0
804,0001001010110,1
805,0010110010101,0
806,0101001100101,1
807,0110110011001,1
808,1000101100110,0
809,0000101011001,0
810,0010101010110,0
811,0101001010101,1
812,0110110010101,0
813,1001001100101,1
814,0000110011001,0
815,0010101100110,0
816,0100101011001,1
817,0110101010110,1
818,0000101010101,0
819,0010101010101,0
820,0100101010101,1
821,0110101010101,1
822,1000101010101,0
823,0000101010101,0
824,0010101010101,1
825,0100101010101,1
826,0110101010101,1
827,1000101010101,0
828,0001001010101,0
829,0010110010101,1
830,0100101100101,0
831,0111001011001,1
832,1000110010110,0
833,0001001100101,1
834,0010110011001,0
835,0100101100110,1
836,0110101011001,0
837,1001001010110,0
838,0000110010101,0
839,0010101100101,0
840,0101001011001,0
841,0110110010110,1
842,1000101100101,1
843,0000101011001,1
844,0010101010110,1
845,0100101010101,0
846,0111001010101,0
847,1000110010101,1
848,0010101100101,1
849,0100101011001,0
850,0110101010110,0
851,1001001010101,0
852,0001010010101,1
853,0010110100101,1
854,0100101101001,0
855,0110101011010,0
856,1000101010110,0
857,0001001010101,1
858,0010110010101,1
859,0100101100101,0
860,0111001011001,0
861,1001010010110,0
862,0000110100101,1
863,0010101101001,0
864,0101001011010,1
865,0110110010110,1
866,1000101100101,1
867,0000101011001,0
868,0010101010110,0
869,0100101010101,0
870,0111001010101,1
871,1000110010101,0
872,0000101100101,0
873,0010101011001,0
874,0100101010110,1
875,0110101010101,1
876,0000101010101,1
877,0010101010101,0
878,0100101010101,1
879,0110101010101,0
880,1000101010101,1
881,0000101010101,1
882,0010101010101,0
883,0100101010101,1
884,0110101010101,1
885,1000101010101,0
886,0000101010101,1
887,0010101010101,1
888,0100101010101,1
889,0110101010101,1
890,1000101010101,0
891,0000101010101,0
892,0010101010101,0
893,0100101010101,0
894,0110101010101,1
895,1000101010101,0
896,0000101010101,1
897,0010101010101,0
898,0101001010101,0
899,0110110010101,1
900,1000101100101,1
901,0000101011001,0
902,0011001010110,0
903,0100110010101,1
904,0110101100101,0
905,1000101011001,0
906,0000101010110,0
907,0010101010101,1
908,0100101010101,1
909,0110101010101,0
910,1000101010101,1
911,0000101010101,0
912,0010101010101,1
913,0100101010101,0
914,0110101010101,1
915,1000101010101,1
916,0000101010101,0
917,0010101010101,0
918,0100101010101,0
919,0110101010101,1
920,1000101010101,0
921,0010101010101,1
922,0100101010101,1
923,0110101010101,0
924,1001001010101,0
925,0001010010101,1
926,0010110100101,0
927,0100101101001,0
928,0110101011010,0
929,1000101010110,1
930,0000101010101,1
931,0010101010101,1
932,0100101010101,0
933,0111001010101,1
934,1000110010101,1
935,0000101100101,1
936,0010101011001,0
937,0100101010110,1
938,0110101010101,0
939,1001001010101,0
940,0000110010101,1
941,0010101100101,1
942,0100101011001,0
943,0110101010110,0
944,1000101010101,1
945,0000101010101,0
946,0010101010101,0
947,0100101010101,1
948,0110101010101,1
949,1000101010101,1
950,0000101010101,0
951,0010101010101,0
952,0101001010101,0
953,0111010010101,1
954,1000110100101,0
955,0001001101001,0
956,0010110011010,1
957,0100101100110,0
958,0110101011001,1
959,1000101010110,1
960,0000101010101,0
961,0010101010101,1
962,0100101010101,0
963,0111001010101,1
964,1000110010101,1
965,0000101100101,1
966,0010101011001,1
967,0100101010110,1
968,0110101010101,0
969,1000101010101,1
970,0000101010101,1
971,0010101010101,1
972,0100101010101,1
973,0110101010101,0
974,1000101010101,0
975,0000101010101,0
976,0010101010101,0
977,0100101010101,1
978,1000101010101,0
979,0000101010101,0
980,0010101010101,1
981,0100101010101,1
982,0110101010101,0
983,1000101010101,1
984,0000101010101,0
985,0010101010101,0
986,0100101010101,0
987,0110101010101,0
988,1000101010101,1
989,0000101010101,1
990,0010101010101,0
991,0100101010101,1
992,0110101010101,1
993,1000101010101,1
994,0000101010101,1
995,0010101010101,0
996,0100101010101,0
997,0110101010101,1
998,0000101010101,0
999,0010101010101,0
1000,0100101010101,1
1001,0110101010101,0
1002,0000101010101,0
1003,0010101010101,0
1004,0100101010101,1
1005,0110101010101,0
1006,1000101010101,1
1007,0000101010101,0
1008,0010101010101,0
1009,0100101010101,1
1010,0110101010101,0
1011,1000101010101,0
1012,0010101010101,1
1013,0100101010101,0
1014,0110101010101,1
1015,1000101010101,1
1016,0000101010101,1
1017,0010101010101,1
1018,0100101010101,1
1019,0110101010101,0
1020,1000101010101,0
1021,0000101010101,1
1022,0010101010101,1
1023,0100101010101,0
1024,0110101010101,0
1025,1000101010101,0
1026,0000101010101,1
1027,0010101010101,1
1028,0100101010101,1
1029,0110101010101,1
1030,1000101010101,1
1031,0010101010101,0
1032,0100101010101,1
1033,0110101010101,0
1034,1000101010101,0
1035,0000101010101,1
1036,0010101010101,0
1037,0100101010101,1
1038,0110101010101,1
1039,1000101010101,1
1040,0000101010101,1
1041,0010101010101,1
1042,0100101010101,1
1043,0110101010101,1
1044,1000101010101,1
1045,0000101010101,0
1046,0010101010101,0
1047,0100101010101,1
1048,0110101010101,1
1049,1000101010101,0
1050,0000101010101,0
1051,0010101010101,1
1052,0100101010101,1
1053,0110101010101,1
1054,1000101010101,1
1055,0000101010101,1
1056,0010101010101,1
1057,0100101010101,0
1058,0110101010101,0
1059,1000101010101,0
1060,0000101010101,0
1061,0010101010101,1
1062,0100101010101,0
1063,0110101010101,1
1064,0000101010101,1
1065,0010101010101,0
1066,0100101010101,0
1067,0110101010101,1
1068,1000101010101,0
1069,0000101010101,1
1070,0010101010101,0
1071,0100101010101,1
1072,0110101010101,1
1073,1000101010101,0
1074,0000101010101,0
1075,0010101010101,1
1076,0100101010101,1
1077,0110101010101,1
1078,1000101010101,1
1079,0000101010101,1
1080,0010101010101,0
1081,0101001010101,1
1082,0110110010101,1
1083,1000101100101,0
1084,0001001011001,1
1085,0010110010110,0
1086,0100101100101,0
1087,0110101011001,0
1088,1000101010110,0
1089,0000101010101,1
1090,0010101010101,1
1091,0100101010101,1
1092,0110101010101,0
1093,1000101010101,0
1094,0000101010101,1
1095,0010101010101,0
1096,0100101010101,1
1097,0110101010101,1
1098,1000101010101,1
1099,0000101010101,1
1100,0010101010101,1
1101,0100101010101,0
1102,0111001010101,1
1103,1000110010101,1
1104,0010101100101,0
1105,0101001011001,1
1106,0110110010110,1
1107,1000101100101,0
1108,0000101011001,0
1109,0011001010110,1
1110,0100110010101,1
1111,0110101100101,1
1112,1000101011001,1
1113,0000101010110,1
1114,0010101010101,1
1115,0100101010101,0
1116,0110101010101,0
1117,1000101010101,0
1118,0000101010101,0
1119,0010101010101,0
1120,0101001010101,1
1121,0110110010101,1
1122,1000101100101,0
1123,0000101011001,0
1124,0010101010110,0
1125,0100101010101,0
1126,0110101010101,1
1127,1000101010101,0
1128,0010101010101,0
1129,0101001010101,1
1130,0110110010101,0
1131,1000101100101,1
1132,0000101011001,1
1133,0010101010110,1
1134,0100101010101,0
1135,0110101010101,1
1136,1000101010101,0
1137,0001001010101,1
1138,0010110010101,1
1139,0100101100101,0
1140,0111001011001,1
1141,1000110010110,1
1142,0000101100101,1
1143,0010101011001,0
1144,0100101010110,0
1145,0110101010101,0
1146,1000101010101,1
1147,0000101010101,0
1148,0010101010101,0
1149,0100101010101,1
1150,0110101010101,1
1151,1000101010101,0
1152,0000101010101,1
1153,0010101010101,0
1154,0100101010101,0
1155,0110101010101,1
1156,1000101010101,0
1157,0000101010101,1
1158,0010101010101,1
1159,0100101010101,1
1160,0110101010101,1
1161,1000101010101,1
1162,0000101010101,0
1163,0011001010101,0
1164,0100110010101,1
1165,0110101100101,0
1166,1000101011001,1
1167,0000101010110,0
1168,0011001010101,1
1169,0100110010101,1
1170,0110101100101,1
1171,1000101011001,1
1172,0010101010110,0
1173,0100101010101,1
1174,0110101010101,0
1175,1001001010101,1
1176,0000110010101,1
1177,0010101100101,1
1178,0100101011001,1
1179,0110101010110,1
1180,1000101010101,1
1181,0000101010101,1
1182,0010101010101,0
1183,0101001010101,1
1184,0110110010101,0
1185,1000101100101,1
1186,0000101011001,0
1187,0010101010110,1
1188,0100101010101,1
1189,0110101010101,0
1190,1000101010101,1
1191,0000101010101,0
1192,0010101010101,1
1193,0100101010101,0
1194,0110101010101,1
1195,1000101010101,0
1196,0000101010101,1
1197,0010101010101,1
1198,0100101010101,1
1199,0110101010101,0
1200,1000101010101,1
1201,0000101010101,0
1202,0011001010101,1
1203,0100110010101,1
1204,0110101100101,0
1205,1000101011001,1
1206,0000101010110,1
1207,0010101010101,0
1208,0100101010101,0
1209,0110101010101,1
1210,1000101010101,1
1211,0000101010101,0
1212,0010101010101,0
1213,0100101010101,1
1214,0110101010101,1
1215,1000101010101,0
1216,0000101010101,1
1217,0010101010101,1
1218,0100101010101,1
1219,0110101010101,0
1220,1001001010101,0
1221,0001010010101,1
1222,0010110100101,1
1223,0100101101001,1
1224,0110101011010,1
1225,1000101010110,0
1226,0000101010101,1
1227,0010101010101,0
1228,0100101010101,1
1229,1000101010101,1
1230,0000101010101,0
1231,0010101010101,0
1232,0100101010101,1
1233,0110101010101,1
1234,1000101010101,1
1235,0000101010101,1
1236,0010101010101,0
1237,0101001010101,1
1238,0110110010101,1
1239,1000101100101,1
1240,0000101011001,1
1241,0010101010110,1
1242,0100101010101,0
1243,0110101010101,1
1244,1000101010101,0
1245,0001001010101,1
1246,0010110010101,0
1247,0100101100101,0
1248,0110101011001,1
1249,0000101010110,0
1250,0010101010101,0
1251,0100101010101,1
1252,0110101010101,1
