,All_values,Return_to_pred
1149,0101010101010,2.0
1150,0111010101010,1.0
1151,1001010101010,3.0
1152,0001010101010,2.0
1153,0010110101010,2.0
1154,0101001101010,0.0
1155,0111010011010,2.0
1156,1001010100110,1.0
1157,0001010101001,2.0
1158,0011010101010,3.0
1159,0101010101010,2.0
1160,0111010101010,1.0
1161,1001010101010,1.0
1162,0001010101010,1.0
1163,0011010101010,3.0
1164,0101010101010,2.0
1165,0110110101010,1.0
1166,1001001101010,2.0
1167,0001010011010,1.0
1168,0011010100110,1.0
1169,0101010101001,3.0
1170,0110010101010,4.0
1171,1001000101010,1.0
1172,0010110001010,2.0
1173,0101001100010,2.0
1174,0111010011000,2.0
1175,1000110100110,4.0
1176,0000101101001,2.0
1177,0010101011010,2.0
1178,0101001010110,2.0
1179,0111010010101,1.0
1180,1001010100101,4.0
1181,0001010101001,2.0
1182,0010110101010,2.0
1183,0101001101010,2.0
1184,0111010011010,3.0
1185,1001010100110,2.0
1186,0001010101001,3.0
1187,0010110101010,2.0
1188,0100101101010,2.0
1189,0111001011010,1.0
1190,1001010010110,1.0
1191,0001010100101,0.0
1192,0011010101001,2.0
1193,0101010101010,2.0
1194,0110110101010,2.0
1195,1001001101010,3.0
1196,0000110011010,2.0
1197,0010101100110,2.0
1198,0100101011001,2.0
1199,0111001010110,2.0
1200,1001010010101,2.0
1201,0001010100101,2.0
1202,0011010101001,2.0
1203,0101010101010,3.0
1204,0111010101010,1.0
1205,1001010101010,2.0
1206,0001010101010,4.0
1207,0011010101010,2.0
1208,0100110101010,2.0
1209,0111001101010,2.0
1210,1001010011010,1.0
1211,0001010100110,2.0
1212,0011010101001,3.0
1213,0100110101010,4.0
1214,0110101101010,2.0
1215,1000101011010,2.0
1216,0001001010110,0.0
1217,0011010010101,4.0
1218,0101010100101,2.0
1219,0110110101001,1.0
1220,1001001101010,2.0
1221,0001010011010,1.0
1222,0011010100110,2.0
1223,0101010101001,2.0
1224,0111010101010,2.0
1225,1001010101010,3.0
1226,0001010101010,3.0
1227,0010110101010,3.0
1228,0100101101010,2.0
1229,1000101011010,1.0
1230,0001001010110,2.0
1231,0011010010101,3.0
1232,0101010100101,2.0
1233,0111010101001,3.0
1234,1001010101010,2.0
1235,0000110101010,2.0
1236,0011001101010,2.0
1237,0101010011010,2.0
1238,0110110100110,2.0
1239,1001001101001,2.0
1240,0001010011010,1.0
1241,0011010100110,2.0
1242,0101010101001,3.0
1243,0111010101010,1.0
1244,1000110101010,1.0
1245,0001001101010,3.0
1246,0011010011010,1.0
1247,0100110100110,2.0
1248,0111001101001,3.0
1249,0001010011010,1.0
1250,0010110100110,3.0
1251,0101001101001,2.0
1252,0110110011010,2.0
