,All_values,Return_to_pred
2335,0101001101010,2.0
2336,0111010011010,0.0
2337,1001010100110,0.0
2338,0001010101001,4.0
2339,0011010101010,0.0
2340,0100110101010,0.0
2341,0111001101010,3.0
2342,1001010011010,1.0
2343,0000110100110,1.0
2344,0011001101001,4.0
2345,0101010011010,2.0
2346,0110110100110,0.0
2347,1000101101001,4.0
2348,0001001011010,0.0
2349,0010110010110,3.0
2350,0101001100101,0.0
2351,0110110011001,2.0
2352,1001001100110,4.0
2353,0001010011001,1.0
2354,0010110100110,4.0
2355,0100101101001,2.0
2356,0110101011010,1.0
2357,1001001010110,3.0
2358,0000110010101,1.0
2359,0010101100101,4.0
2360,0101001011001,0.0
2361,0110110010110,4.0
2362,1001001100101,1.0
2363,0000110011001,4.0
2364,0011001100110,4.0
2365,0100110011001,4.0
2366,0110101100110,3.0
2367,1000101011001,1.0
2368,0010101010110,4.0
2369,0100101010101,1.0
2370,0110101010101,0.0
2371,1001001010101,1.0
2372,0001010010101,3.0
2373,0011010100101,2.0
2374,0100110101001,4.0
2375,0111001101010,4.0
2376,1000110011010,1.0
2377,0000101100110,4.0
2378,0011001011001,3.0
2379,0100110010110,3.0
2380,0110101100101,1.0
2381,1000101011001,0.0
2382,0001001010110,0.0
2383,0011010010101,3.0
2384,0101010100101,2.0
2385,0110110101001,0.0
2386,1000101101010,2.0
2387,0001001011010,0.0
2388,0011010010110,2.0
2389,0101010100101,2.0
2390,0111010101001,0.0
2391,1000110101010,1.0
2392,0011001101010,4.0
2393,0101010011010,3.0
2394,0110110100110,2.0
2395,1000101101001,0.0
2396,0000101011010,3.0
2397,0011001010110,2.0
2398,0101010010101,1.0
2399,0110110100101,1.0
2400,1001001101001,0.0
2401,0001010011010,4.0
2402,0011010100110,4.0
2403,0100110101001,4.0
2404,0111001101010,4.0
2405,1000110011010,4.0
2406,0000101100110,0.0
2407,0010101011001,2.0
2408,0101001010110,2.0
2409,0110110010101,3.0
2410,1001001100101,1.0
2411,0000110011001,2.0
2412,0011001100110,0.0
2413,0101010011001,0.0
2414,0111010100110,1.0
2415,1001010101001,3.0
2416,0001010101010,2.0
2417,0010110101010,0.0
2418,0100101101010,3.0
2419,0111001011010,2.0
2420,1000110010110,2.0
2421,0001001100101,4.0
2422,0010110011001,3.0
2423,0100101100110,0.0
2424,0110101011001,2.0
2425,1001001010110,1.0
2426,0000110010101,1.0
2427,0011001100101,2.0
2428,0100110011001,1.0
2429,0110101100110,4.0
2430,1001001011001,0.0
2431,0000110010110,3.0
2432,0011001100101,4.0
2433,0100110011001,2.0
2434,0110101100110,4.0
2435,1000101011001,0.0
2436,0010101010110,2.0
2437,0101001010101,0.0
2438,0111010010101,0.0
2439,1001010100101,1.0
2440,0001010101001,3.0
2441,0011010101010,3.0
2442,0100110101010,3.0
2443,0110101101010,2.0
2444,1000101011010,3.0
2445,0001001010110,4.0
2446,0010110010101,0.0
2447,0100101100101,1.0
2448,0111001011001,3.0
2449,1000110010110,4.0
2450,0000101100101,2.0
2451,0010101011001,1.0
2452,0101001010110,3.0
2453,0111010010101,2.0
2454,1000110100101,1.0
2455,0000101101001,3.0
2456,0011001011010,2.0
2457,0101010010110,2.0
2458,0111010100101,1.0
2459,1001010101001,2.0
2460,0001010101010,4.0
2461,0011010101010,3.0
2462,0100110101010,2.0
2463,0110101101010,2.0
2464,1000101011010,4.0
2465,0001001010110,2.0
2466,0010110010101,4.0
2467,0100101100101,2.0
2468,0110101011001,2.0
2469,1001001010110,4.0
2470,0000110010101,3.0
2471,0010101100101,3.0
2472,0100101011001,2.0
2473,0110101010110,2.0
2474,1001001010101,1.0
2475,0001010010101,3.0
2476,0011010100101,3.0
2477,0100110101001,0.0
2478,0110101101010,2.0
2479,1001001011010,1.0
2480,0001010010110,1.0
2481,0011010100101,1.0
2482,0101010101001,2.0
2483,0111010101010,1.0
2484,1000110101010,2.0
2485,0001001101010,2.0
2486,0010110011010,2.0
2487,0100101100110,3.0
2488,0111001011001,2.0
2489,1000110010110,2.0
2490,0000101100101,2.0
2491,0010101011001,4.0
2492,0100101010110,2.0
2493,1000101010101,0.0
2494,0001001010101,1.0
2495,0011010010101,2.0
2496,0101010100101,1.0
2497,0111010101001,2.0
2498,1001010101010,2.0
2499,0001010101010,0.0
2500,0010110101010,4.0
2501,0101001101010,2.0
2502,0110110011010,2.0
2503,1001001100110,0.0
2504,0001010011001,2.0
2505,0011010100110,0.0
2506,0101010101001,2.0
2507,0111010101010,2.0
2508,1001010101010,3.0
2509,0001010101010,4.0
2510,0010110101010,1.0
2511,0100101101010,0.0
2512,0111001011010,2.0
2513,0001010010110,2.0
2514,0011010100101,3.0
2515,0100110101001,2.0
2516,0110101101010,1.0
2517,1001001011010,
