,All_values,Return_to_pred
672,0111010100101,3.0
673,1001010101001,2.0
674,0000110101010,1.0
675,0011001101010,2.0
676,0101010011010,2.0
677,0111010100110,2.0
678,1000110101001,0.0
679,0000101101010,3.0
680,0011001011010,0.0
681,0100110010110,4.0
682,0111001100101,4.0
683,1000110011001,0.0
684,0000101100110,2.0
685,0011001011001,2.0
686,0101010010110,2.0
687,0111010100101,2.0
688,1001010101001,0.0
689,0000110101010,3.0
690,0011001101010,2.0
691,0100110011010,0.0
692,0110101100110,2.0
693,1001001011001,0.0
694,0001010010110,0.0
695,0011010100101,2.0
696,0101010101001,0.0
697,0110110101010,1.0
698,1001001101010,4.0
699,0000110011010,0.0
700,0010101100110,0.0
701,0101001011001,4.0
702,0111010010110,1.0
703,1000110100101,4.0
704,0001001101001,0.0
705,0010110011010,0.0
706,0101001100110,1.0
707,0111010011001,0.0
708,1001010100110,0.0
709,0000110101001,4.0
710,0011001101010,2.0
711,0100110011010,4.0
712,0110101100110,1.0
713,1000101011001,4.0
714,0000101010110,4.0
715,0010101010101,0.0
716,0100101010101,0.0
717,0111001010101,3.0
718,1001010010101,2.0
719,0000110100101,0.0
720,0011001101001,0.0
721,0101010011010,4.0
722,0111010100110,1.0
723,1000110101001,0.0
724,0000101101010,2.0
725,0011001011010,0.0
726,0101010010110,0.0
727,0111010100101,4.0
728,1001010101001,4.0
729,0000110101010,2.0
730,0010101101010,2.0
731,0101001011010,2.0
732,1000110010110,0.0
733,0000101100101,3.0
734,0011001011001,4.0
735,0100110010110,0.0
736,0110101100101,1.0
737,1001001011001,2.0
738,0001010010110,4.0
739,0011010100101,3.0
740,0100110101001,2.0
741,0110101101010,0.0
742,1000101011010,0.0
743,0001001010110,2.0
744,0011010010101,2.0
745,0101010100101,2.0
746,0110110101001,2.0
747,1001001101010,1.0
748,0000110011010,1.0
749,0011001100110,2.0
750,0101010011001,2.0
751,1001010100110,1.0
752,0001010101001,2.0
753,0011010101010,4.0
754,0101010101010,4.0
755,1000110101010,4.0
756,0000101101010,4.0
757,0010101011010,2.0
758,0100101010110,2.0
759,0110101010101,2.0
760,1000101010101,2.0
761,0000101010101,3.0
762,0011001010101,0.0
763,0100110010101,4.0
764,0110101100101,3.0
765,1000101011001,0.0
766,0010101010110,4.0
767,0101001010101,1.0
768,0110110010101,1.0
769,1000101100101,3.0
770,0000101011001,1.0
771,0010101010110,3.0
772,0101001010101,1.0
773,0110110010101,1.0
774,1001001100101,2.0
775,0001010011001,2.0
776,0010110100110,3.0
777,0100101101001,4.0
778,0110101011010,2.0
779,1000101010110,1.0
780,0000101010101,0.0
781,0011001010101,2.0
782,0101010010101,3.0
783,0111010100101,2.0
784,1000110101001,0.0
785,0011001101010,0.0
786,0101010011010,0.0
787,0110110100110,1.0
788,1001001101001,0.0
789,0001010011010,4.0
790,0011010100110,1.0
791,0100110101001,0.0
792,0110101101010,1.0
793,1001001011010,0.0
794,0001010010110,2.0
795,0011010100101,4.0
796,0101010101001,0.0
797,0110110101010,2.0
798,1001001101010,1.0
799,0000110011010,4.0
800,0011001100110,2.0
801,0100110011001,3.0
802,0111001100110,3.0
803,1000110011001,1.0
804,0000101100110,4.0
805,0011001011001,2.0
806,0100110010110,3.0
807,0110101100101,1.0
808,1000101011001,4.0
809,0001001010110,2.0
810,0010110010101,3.0
811,0100101100101,4.0
812,0111001011001,0.0
813,1000110010110,0.0
814,0001001100101,2.0
815,0011010011001,4.0
816,0101010100110,3.0
817,0110110101001,2.0
818,1001001101010,1.0
819,0000110011010,1.0
820,0011001100110,4.0
821,0101010011001,4.0
822,0110110100110,1.0
823,0000101101001,2.0
824,0011001011010,2.0
825,0101010010110,3.0
826,0111010100101,3.0
827,1000110101001,0.0
828,0000101101010,3.0
829,0011001011010,2.0
830,0100110010110,1.0
831,0110101100101,4.0
832,1001001011001,2.0
833,0000110010110,2.0
834,0010101100101,4.0
835,0100101011001,3.0
836,0110101010110,4.0
837,1000101010101,4.0
838,0000101010101,0.0
839,0010101010101,3.0
840,0101001010101,1.0
841,0110110010101,4.0
842,1001001100101,1.0
843,0000110011001,2.0
844,0011001100110,0.0
845,0100110011001,3.0
846,0111001100110,0.0
847,1000110011001,3.0
848,0001001100110,3.0
849,0010110011001,3.0
850,0100101100110,0.0
851,0110101011001,2.0
852,1001001010110,3.0
853,0011010010101,2.0
854,0100110100101,2.0
855,0111001101001,3.0
856,1001010011010,4.0
857,0000110100110,4.0
858,0010101101001,1.0
859,0100101011010,4.0
860,0111001010110,2.0
861,1000110010101,1.0
862,0001001100101,2.0
863,0011010011001,1.0
864,0101010100110,3.0
865,0111010101001,1.0
866,1000110101010,1.0
867,0001001101010,1.0
868,0011010011010,1.0
869,0101010100110,3.0
870,0111010101001,2.0
871,1000110101010,1.0
872,0001001101010,2.0
873,0011010011010,3.0
874,0100110100110,4.0
875,0110101101001,3.0
876,1000101011010,2.0
877,0000101010110,2.0
878,0010101010101,3.0
879,0101001010101,0.0
880,0110110010101,2.0
881,0001001100101,1.0
882,0011010011001,2.0
883,0101010100110,2.0
884,0111010101001,2.0
885,1000110101010,3.0
886,0000101101010,2.0
887,0010101011010,4.0
888,0100101010110,3.0
889,0110101010101,2.0
890,1000101010101,3.0
891,0000101010101,2.0
892,0010101010101,2.0
893,0101001010101,3.0
894,0110110010101,2.0
895,1000101100101,3.0
896,0000101011001,3.0
897,0010101010110,1.0
898,0100101010101,3.0
899,0111001010101,2.0
900,1000110010101,4.0
901,0000101100101,2.0
902,0010101011001,1.0
903,0100101010110,1.0
904,0111001010101,3.0
905,1001010010101,2.0
906,0000110100101,2.0
907,0010101101001,3.0
908,0100101011010,2.0
909,0110101010110,1.0
910,1000101010101,1.0
911,0001001010101,4.0
912,0011010010101,2.0
913,0100110100101,2.0
914,0110101101001,2.0
915,1000101011010,2.0
916,0001001010110,2.0
917,0011010010101,2.0
918,0101010100101,2.0
919,0110110101001,3.0
920,1000101101010,2.0
921,0000101011010,2.0
922,0010101010110,1.0
923,0100101010101,2.0
924,0111001010101,3.0
925,1001010010101,3.0
926,0010110100101,3.0
927,0100101101001,3.0
928,0110101011010,2.0
929,1000101010110,2.0
930,0000101010101,2.0
931,0010101010101,3.0
932,0100101010101,2.0
933,0110101010101,2.0
934,1001001010101,3.0
935,0001010010101,2.0
936,0010110100101,2.0
937,0101001101001,1.0
938,0111010011010,2.0
939,1001010100110,3.0
940,0001010101001,2.0
941,0010110101010,2.0
942,0100101101010,0.0
943,0111001011010,1.0
944,1001010010110,3.0
945,0001010100101,3.0
946,0010110101001,2.0
947,0100101101010,3.0
948,0110101011010,2.0
949,1001001010110,2.0
950,0000110010101,2.0
951,0011001100101,3.0
952,0101010011001,2.0
953,0111010100110,1.0
954,1000110101001,2.0
955,0001001101010,0.0
956,0010110011010,3.0
957,0101001100110,2.0
958,0110110011001,1.0
959,1001001100110,1.0
960,0001010011001,2.0
961,0011010100110,1.0
962,0100110101001,3.0
963,0111001101010,0.0
964,1000110011010,3.0
965,0001001100110,2.0
966,0010110011001,2.0
967,0100101100110,4.0
968,0111001011001,2.0
969,1000110010110,4.0
970,0001001100101,2.0
971,0010110011001,3.0
972,0100101100110,2.0
973,0110101011001,4.0
974,1001001010110,3.0
975,0000110010101,2.0
976,0010101100101,2.0
977,0100101011001,1.0
978,0111001010110,2.0
979,1000110010101,3.0
980,0001001100101,2.0
981,0011010011001,3.0
982,0101010100110,1.0
983,1000110101001,2.0
984,0000101101010,3.0
985,0010101011010,2.0
986,0100101010110,2.0
987,0110101010101,2.0
988,1000101010101,2.0
989,0001001010101,2.0
990,0010110010101,1.0
991,0100101100101,3.0
992,0111001011001,2.0
993,1000110010110,3.0
994,0001001100101,2.0
995,0010110011001,2.0
996,0100101100110,1.0
997,0111001011001,2.0
998,1000110010110,3.0
999,0001001100101,2.0
1000,0010110011001,2.0
1001,0100101100110,2.0
1002,0110101011001,2.0
1003,0000101010110,2.0
1004,0010101010101,3.0
1005,0101001010101,2.0
1006,0110110010101,2.0
1007,0000101100101,1.0
1008,0011001011001,2.0
1009,0101010010110,2.0
1010,0110110100101,2.0
1011,1000101101001,2.0
1012,0000101011010,1.0
1013,0011001010110,2.0
1014,0101010010101,3.0
1015,0110110100101,1.0
1016,1000101101001,3.0
1017,0011001011010,2.0
1018,0100110010110,2.0
1019,0110101100101,0.0
1020,1001001011001,2.0
1021,0001010010110,2.0
1022,0010110100101,2.0
1023,0101001101001,1.0
1024,0111010011010,1.0
1025,1001010100110,4.0
1026,0001010101001,3.0
1027,0010110101010,2.0
1028,0100101101010,1.0
1029,0110101011010,2.0
1030,1001001010110,2.0
1031,0000110010101,2.0
1032,0010101100101,2.0
1033,0101001011001,2.0
1034,0111010010110,3.0
1035,1000110100101,2.0
1036,0011001101001,3.0
1037,0100110011010,3.0
1038,0110101100110,2.0
1039,1000101011001,2.0
1040,0000101010110,2.0
1041,0011001010101,3.0
1042,0101010010101,2.0
1043,0110110100101,3.0
1044,1000101101001,3.0
1045,0000101011010,2.0
1046,0010101010110,2.0
1047,0100101010101,2.0
1048,0110101010101,3.0
1049,1001001010101,2.0
1050,0000110010101,2.0
1051,0011001100101,3.0
1052,0100110011001,2.0
1053,0110101100110,2.0
1054,1000101011001,2.0
1055,0001001010110,2.0
1056,0010110010101,2.0
1057,0100101100101,2.0
1058,0111001011001,2.0
1059,1000110010110,2.0
1060,0000101100101,3.0
1061,0010101011001,2.0
1062,0100101010110,3.0
1063,0111001010101,2.0
1064,1000110010101,2.0
1065,0001001100101,2.0
1066,0010110011001,2.0
1067,0100101100110,2.0
1068,0111001011001,2.0
1069,0000110010110,2.0
1070,0010101100101,2.0
1071,0101001011001,2.0
1072,0111010010110,2.0
1073,1001010100101,2.0
1074,0000110101001,2.0
1075,0010101101010,3.0
1076,0101001011010,4.0
1077,0110110010110,1.0
1078,1000101100101,2.0
1079,0001001011001,4.0
1080,0011010010110,2.0
1081,0100110100101,2.0
1082,0111001101001,2.0
1083,1000110011010,2.0
1084,0000101100110,1.0
1085,0010101011001,3.0
1086,0101001010110,3.0
1087,0110110010101,1.0
1088,1000101100101,3.0
1089,0001001011001,0.0
1090,0010110010110,1.0
1091,0101001100101,0.0
1092,0111010011001,0.0
1093,1001010100110,4.0
1094,0001010101001,2.0
1095,0010110101010,3.0
1096,0100101101010,2.0
1097,0110101011010,1.0
1098,1001001010110,2.0
1099,0001010010101,0.0
1100,0010110100101,3.0
1101,0101001101001,0.0
1102,0110110011010,2.0
1103,1001001100110,2.0
1104,0000110011001,2.0
1105,0010101100110,2.0
1106,0100101011001,4.0
1107,0111001010110,1.0
1108,1000110010101,1.0
1109,0011001100101,3.0
1110,0101010011001,2.0
1111,0110110100110,0.0
1112,1000101101001,2.0
1113,0001001011010,2.0
1114,0011010010110,1.0
1115,0101010100101,4.0
1116,0111010101001,2.0
1117,1000110101010,3.0
1118,0000101101010,3.0
1119,0010101011010,3.0
1120,0100101010110,2.0
1121,0110101010101,2.0
1122,1001001010101,2.0
1123,0000110010101,1.0
1124,0011001100101,2.0
1125,0101010011001,0.0
1126,0111010100110,2.0
1127,1001010101001,2.0
1128,0001010101010,0.0
1129,0011010101010,1.0
1130,0101010101010,2.0
1131,0111010101010,1.0
1132,1001010101010,2.0
1133,0011010101010,3.0
1134,0101010101010,2.0
1135,0110110101010,2.0
1136,1000101101010,1.0
1137,0001001011010,3.0
1138,0011010010110,2.0
1139,0100110100101,1.0
1140,0110101101001,0.0
1141,1001001011010,3.0
1142,0001010010110,2.0
1143,0010110100101,2.0
1144,0100101101001,4.0
1145,0111001011010,3.0
1146,1000110010110,3.0
1147,0000101100101,1.0
1148,0010101011001,2.0
1149,0101001010110,1.0
1150,0110110010101,2.0
1151,1001001100101,4.0
1152,0000110011001,0.0
1153,0010101100110,3.0
1154,0101001011001,2.0
1155,0110110010110,2.0
