,All_values,Return_binary
326,0001010011001,0
327,0011010100110,0
328,0101010101001,1
329,0110110101010,0
330,1001001101010,0
331,0001010011010,1
332,0010110100110,0
333,0101001101001,0
334,0111010011010,0
335,1001010100110,1
336,0001010101001,0
337,0011010101010,0
338,0101010101010,0
339,0111010101010,0
340,1001010101010,1
341,0000110101010,1
342,0011001101010,0
343,0101010011010,0
344,0111010100110,0
345,1001010101001,0
346,0011010101010,1
347,0101010101010,1
348,0111010101010,1
349,1001010101010,1
350,0001010101010,0
351,0011010101010,0
352,0101010101010,0
353,0111010101010,0
354,1001010101010,1
355,0001010101010,0
356,0011010101010,0
357,0101010101010,0
358,0111010101010,1
359,1001010101010,1
360,0001010101010,0
361,0011010101010,0
362,0101010101010,0
363,0111010101010,0
364,1001010101010,0
365,0001010101010,0
366,0011010101010,1
367,0101010101010,1
368,0110110101010,0
369,1001001101010,1
370,0001010011010,0
371,0011010100110,0
372,0111010101001,0
373,1001010101010,0
374,0001010101010,0
375,0011010101010,0
376,0101010101010,0
377,0111010101010,0
378,1001010101010,1
379,0001010101010,0
380,0011010101010,0
381,0101010101010,0
382,0111010101010,1
383,1001010101010,0
384,0001010101010,0
385,0011010101010,0
386,0101010101010,0
387,0111010101010,0
388,1001010101010,1
389,0001010101010,0
390,0011010101010,0
391,0101010101010,1
392,0111010101010,0
393,1001010101010,0
394,0000110101010,1
395,0010101101010,1
396,0101001011010,1
397,0110110010110,0
398,1001001100101,0
399,0001010011001,0
400,0011010100110,0
401,0101010101001,1
402,0110110101010,1
403,1000101101010,1
404,0001001011010,0
405,0011010010110,1
406,0100110100101,0
407,0111001101001,0
408,1001010011010,1
409,0000110100110,0
410,0011001101001,0
411,0101010011010,1
412,0111010100110,0
413,1001010101001,1
414,0011010101010,0
415,0101010101010,0
416,0111010101010,0
417,1001010101010,0
418,0001010101010,0
419,0011010101010,1
420,0100110101010,1
421,0111001101010,1
422,1001010011010,0
423,0001010100110,0
424,0011010101001,1
425,0101010101010,0
426,0110110101010,0
427,1001001101010,0
428,0001010011010,1
429,0010110100110,1
430,0100101101001,1
431,0110101011010,1
432,1000101010110,0
433,0001001010101,0
434,0011010010101,0
435,0101010100101,0
436,0111010101001,1
437,1001010101010,0
438,0001010101010,0
439,0011010101010,0
440,0101010101010,1
441,0111010101010,0
442,1000110101010,1
443,0001001101010,0
444,0011010011010,0
445,0101010100110,0
446,0111010101001,0
447,1001010101010,0
448,0001010101010,0
449,0010110101010,1
450,0101001101010,0
451,0111010011010,0
452,1001010100110,1
453,0001010101001,0
454,0011010101010,0
455,0101010101010,1
456,0111010101010,0
457,1000110101010,1
458,0000101101010,1
459,0011001011010,0
460,0101010010110,0
461,0111010100101,0
462,1001010101001,0
463,0001010101010,1
464,0011010101010,1
465,0100110101010,0
466,0111001101010,1
467,1000110011010,0
468,0001001100110,0
469,0011010011001,0
470,0101010100110,0
471,1001010101001,0
472,0001010101010,0
473,0011010101010,0
474,0101010101010,0
475,0111010101010,0
476,1001010101010,1
477,0000110101010,0
478,0011001101010,0
479,0101010011010,0
480,0111010100110,1
481,1001010101001,1
482,0001010101010,0
483,0011010101010,0
484,0101010101010,0
485,0110110101010,0
486,1001001101010,0
487,0001010011010,1
488,0011010100110,0
489,0101010101001,0
490,0111010101010,1
491,1000110101010,1
492,0000101101010,0
493,0101001011010,0
494,0111010010110,0
495,1001010100101,1
496,0001010101001,0
497,0101010101010,0
498,0111010101010,0
499,1001010101010,0
500,0001010101010,1
501,0010110101010,0
502,0101001101010,0
503,0111010011010,1
504,1001010100110,0
505,0001010101001,0
506,0011010101010,1
507,0100110101010,0
508,0111001101010,0
509,1001010011010,0
510,0011010100110,1
511,0100110101001,1
512,0110101101010,1
513,1000101011010,0
514,0001001010110,0
515,0011010010101,1
516,0101010100101,0
517,0111010101001,0
518,1001010101010,0
519,0001010101010,0
520,0011010101010,0
521,0101010101010,0
522,0111010101010,1
523,1000110101010,1
524,0001001101010,0
525,0011010011010,0
526,0100110100110,0
527,0111001101001,0
528,1001010011010,1
529,0010110100110,0
530,0101001101001,1
531,0110110011010,0
532,1001001100110,1
533,0001010011001,1
534,0011010100110,1
535,0100110101001,1
536,0111001101010,0
537,1001010011010,0
538,0001010100110,0
539,0011010101001,1
540,0100110101010,1
541,0111001101010,0
542,1001010011010,0
543,0001010100110,1
544,0010110101001,0
545,0101001101010,1
546,0110110011010,0
547,1000101100110,0
548,0001001011001,0
549,0010110010110,1
550,0101001100101,0
551,0111010011001,1
552,0000110100110,0
553,0011001101001,0
554,0101010011010,1
555,0111010100110,0
556,1001010101001,0
557,0001010101010,0
558,0011010101010,1
559,0101010101010,1
560,0111010101010,0
561,1001010101010,0
562,0001010101010,0
563,0011010101010,0
564,0101010101010,0
565,0111010101010,0
566,1001010101010,0
567,0001010101010,0
568,0011010101010,1
569,0101010101010,1
570,0111010101010,0
571,1001010101010,1
572,0001010101010,0
573,0011010101010,0
574,0101010101010,1
575,0111010101010,1
576,1000110101010,1
577,0000101101010,0
578,0011001011010,0
579,0101010010110,0
580,0111010100101,0
581,1001010101001,0
582,0001010101010,0
583,0011010101010,0
584,0100110101010,0
585,0111001101010,0
586,1001010011010,1
587,0000110100110,0
588,0011001101001,1
589,0101010011010,0
590,0111010100110,0
591,1001010101001,0
592,0001010101010,0
593,0010110101010,0
594,0101001101010,0
595,0111010011010,1
596,1001010100110,0
597,0011010101001,1
598,0101010101010,0
599,0111010101010,0
600,1001010101010,0
601,0001010101010,0
602,0011010101010,0
603,0101010101010,1
604,0110110101010,1
605,1001001101010,0
606,0001010011010,0
607,0011010100110,1
608,0100110101001,0
609,0111001101010,0
610,1001010011010,0
611,0001010100110,1
612,0011010101001,0
613,0101010101010,0
614,0111010101010,1
615,1000110101010,1
616,0000101101010,0
617,0011001011010,0
618,0101010010110,1
619,0110110100101,0
620,1001001101001,0
621,0001010011010,0
622,0011010100110,0
623,0101010101001,0
624,0111010101010,0
625,0001010101010,1
626,0011010101010,0
627,0101010101010,0
628,0111010101010,0
629,1001010101010,0
630,0001010101010,0
631,0011010101010,1
632,0100110101010,0
633,0111001101010,1
634,1000110011010,1
635,0001001100110,0
636,0011010011001,0
637,0101010100110,1
638,0111010101001,1
639,1001010101010,1
640,0001010101010,0
641,0011010101010,0
642,0101010101010,1
643,0111010101010,0
644,1001010101010,0
645,0001010101010,0
646,0011010101010,1
647,0100110101010,0
648,0110101101010,0
649,1001001011010,1
650,0000110010110,1
651,0010101100101,0
652,0101001011001,0
653,0111010010110,1
654,1001010100101,0
655,0001010101001,1
656,0011010101010,0
657,0101010101010,1
658,0110110101010,0
659,1001001101010,0
660,0001010011010,0
661,0010110100110,0
662,0101001101001,1
663,0110110011010,1
664,1000101100110,0
665,0011001011001,0
666,0101010010110,1
667,0110110100101,0
668,1001001101001,0
669,0001010011010,1
670,0011010100110,1
671,0101010101001,0
672,0111010101010,0
673,1001010101010,0
674,0001010101010,0
675,0011010101010,0
676,0101010101010,0
677,0111010101010,1
678,1001010101010,1
679,0001010101010,0
680,0011010101010,0
681,0100110101010,0
682,0111001101010,0
683,1001010011010,1
684,0000110100110,0
685,0011001101001,1
686,0101010011010,1
687,0110110100110,0
688,1001001101001,0
689,0001010011010,0
690,0011010100110,0
691,0101010101001,0
692,0110110101010,0
693,1001001101010,0
694,0001010011010,1
695,0010110100110,0
696,0101001101001,0
697,0111010011010,1
698,1001010100110,1
699,0000110101001,0
700,0011001101010,0
701,0101010011010,0
702,0111010100110,1
703,1000110101001,0
704,0000101101010,1
705,0010101011010,0
706,0100101010110,1
707,0110101010101,1
708,1000101010101,1
709,0000101010101,1
710,0011001010101,0
711,0101010010101,1
712,0111010100101,0
713,1001010101001,1
714,0001010101010,0
715,0011010101010,0
716,0100110101010,0
717,0111001101010,1
718,1000110011010,0
719,0001001100110,0
720,0011010011001,0
721,0101010100110,0
722,0111010101001,0
723,1001010101010,0
724,0001010101010,1
725,0010110101010,1
726,0101001101010,1
727,1000110011010,0
728,0001001100110,0
729,0011010011001,0
730,0101010100110,0
731,0111010101001,1
732,1001010101010,1
733,0000110101010,0
734,0011001101010,0
735,0101010011010,1
736,0110110100110,0
737,1001001101001,0
738,0001010011010,0
739,0011010100110,1
740,0100110101001,1
741,0110101101010,0
742,1001001011010,1
743,0001010010110,1
744,0011010100101,1
745,0101010101001,0
746,1001010101010,0
747,0001010101010,0
748,0011010101010,1
749,0101010101010,1
750,1000110101010,0
751,0001001101010,1
752,0011010011010,1
753,0100110100110,0
754,0111001101001,0
755,1001010011010,1
756,0001010100110,0
757,0011010101001,0
758,0101010101010,0
759,0111010101010,1
760,1001010101010,0
761,0011010101010,0
762,0101010101010,0
763,0111010101010,0
764,1001010101010,0
765,0001010101010,0
766,0011010101010,0
767,0101010101010,1
768,0110110101010,0
769,1001001101010,0
770,0001010011010,0
771,0011010100110,1
772,0101010101001,0
773,0111010101010,1
774,1000110101010,1
775,0000101101010,1
776,0010101011010,0
777,0101001010110,1
778,0111010010101,0
779,1000110100101,0
780,0011001101001,1
781,0101010011010,0
782,0111010100110,0
783,1001010101001,0
784,0001010101010,0
785,0011010101010,0
786,0101010101010,1
787,0110110101010,0
788,1001001101010,0
789,0001010011010,0
790,0011010100110,0
791,0101010101001,1
792,0111010101010,1
793,1000110101010,0
794,0001001101010,1
795,0011010011010,1
796,0101010100110,1
797,0111010101001,1
798,1001010101010,0
799,0001010101010,0
800,0011010101010,0
801,0101010101010,1
802,0111010101010,0
803,1001010101010,0
804,0001010101010,0
805,0011010101010,0
806,0101010101010,0
807,0111010101010,1
808,1000110101010,1
809,0001001101010,1
810,0010110011010,1
811,0101001100110,0
812,0111010011001,1
813,1001010100110,1
814,0001010101001,0
815,0011010101010,0
816,0101010101010,1
817,0111010101010,1
818,0001010101010,0
819,0011010101010,0
820,0101010101010,1
821,0110110101010,0
822,1001001101010,1
823,0001010011010,0
824,0011010100110,1
825,0101010101001,1
826,0110110101010,0
827,1001001101010,0
828,0001010011010,1
829,0011010100110,1
830,0100110101001,1
831,0110101101010,1
832,1000001011010,0
833,0001000010110,0
834,0011010000101,1
835,0101010100001,0
836,0111010101000,0
837,1001010101010,0
838,0001010101010,0
839,0011010101010,0
840,0101010101010,0
841,0111010101010,0
842,1001010101010,1
843,0001010101010,1
844,0011010101010,0
845,0101010101010,0
846,0111010101010,0
847,1001010101010,0
848,0011010101010,1
849,0100110101010,0
850,0111001101010,0
851,1001010011010,1
852,0000110100110,1
853,0011001101001,1
854,0101010011010,1
855,0111010100110,1
856,1001010101001,0
857,0001010101010,0
858,0011010101010,0
859,0101010101010,0
860,0111010101010,0
861,1001010101010,0
862,0001010101010,0
863,0011010101010,0
864,0101010101010,1
865,0110110101010,0
866,1001001101010,0
867,0001010011010,0
868,0011010100110,0
869,0101010101001,0
870,0111010101010,0
871,1001010101010,0
872,0001010101010,0
873,0011010101010,1
874,0101010101010,0
875,0111010101010,0
876,0001010101010,0
877,0011010101010,1
878,0101010101010,0
879,0111010101010,0
880,1001010101010,0
881,0001010101010,1
882,0011010101010,1
883,0101010101010,1
884,0111010101010,0
885,1001010101010,1
886,0001010101010,1
887,0011010101010,0
888,0101010101010,0
889,0111010101010,0
890,1001010101010,1
891,0001010101010,1
892,0011010101010,1
893,0101010101010,1
894,0111010101010,0
895,1001010101010,0
896,0001010101010,0
897,0011010101010,1
898,0101010101010,0
899,0111010101010,1
900,1001010101010,1
901,0001010101010,0
902,0011010101010,1
903,0101010101010,0
904,0111010101010,0
905,1001010101010,0
906,0001010101010,0
907,0011010101010,0
908,0101010101010,1
909,0111010101010,0
910,1001010101010,1
911,0001010101010,0
912,0011010101010,0
913,0101010101010,0
914,0110110101010,0
915,1001001101010,0
916,0001010011010,0
917,0011010100110,0
918,0101010101001,0
919,0111010101010,0
920,1001010101010,1
921,0010110101010,0
922,0101001101010,0
923,0111010011010,0
924,1001010100110,0
925,0001010101001,0
926,0011010101010,0
927,0101010101010,0
928,0111010101010,1
929,1001010101010,1
930,0001010101010,1
931,0010110101010,0
932,0101001101010,0
933,0111010011010,0
934,1000110100110,0
935,0001001101001,1
936,0011010011010,1
937,0101010100110,0
938,0111010101001,0
939,1000110101010,0
940,0001001101010,1
941,0011010011010,1
942,0101010100110,0
943,0110110101001,1
944,1001001101010,1
945,0001010011010,0
946,0011010100110,0
947,0101010101001,0
948,0111010101010,0
949,1001010101010,0
950,0001010101010,1
951,0010110101010,0
952,0101001101010,0
953,0111010011010,0
954,1001010100110,0
955,0001010101001,1
956,0011010101010,0
957,0101010101010,0
958,0111010101010,1
959,1000110101010,0
960,0001001101010,1
961,0011010011010,1
962,0100110100110,1
963,0110101101001,1
964,1001001011010,0
965,0001010010110,1
966,0010110100101,0
967,0101001101001,0
968,0111010011010,0
969,1001010100110,1
970,0001010101001,0
971,0011010101010,1
972,0100110101010,0
973,0111001101010,0
974,1001010011010,0
975,0001010100110,0
976,0011010101001,1
977,0100110101010,0
978,1001001101010,0
979,0001010011010,0
980,0011010100110,1
981,0101010101001,0
982,0111010101010,1
983,1001010101010,1
984,0001010101010,1
985,0011010101010,1
986,0101010101010,0
987,0110110101010,1
988,1001001101010,1
989,0001010011010,0
990,0011010100110,0
991,0101010101001,1
992,0111010101010,0
993,1001010101010,0
994,0001010101010,1
995,0010110101010,1
996,0100101101010,0
997,0111001011010,0
998,0001010010110,0
999,0011010100101,0
1000,0101010101001,1
1001,0111010101010,0
1002,0001010101010,0
1003,0011010101010,1
1004,0101010101010,0
1005,0111010101010,1
1006,1001010101010,0
1007,0001010101010,1
1008,0010110101010,1
1009,0101001101010,1
1010,0110110011010,1
1011,1001001100110,0
1012,0011010011001,1
1013,0101010100110,0
1014,0111010101001,0
1015,1001010101010,1
1016,0001010101010,0
1017,0011010101010,0
1018,0101010101010,0
1019,0111010101010,0
1020,1001010101010,1
1021,0001010101010,0
1022,0011010101010,1
1023,0100110101010,0
1024,0111001101010,0
1025,1001010011010,0
1026,0001010100110,1
1027,0010110101001,1
1028,0101001101010,0
1029,0111010011010,1
1030,1000110100110,1
1031,0011001101001,1
1032,0101010011010,0
1033,0111010100110,0
1034,1001010101001,0
1035,0001010101010,0
1036,0011010101010,0
1037,0101010101010,0
1038,0111010101010,0
1039,1001010101010,1
1040,0001010101010,0
1041,0011010101010,0
1042,0101010101010,0
1043,0111010101010,1
1044,1000110101010,1
1045,0000101101010,0
1046,0011001011010,0
1047,0101010010110,0
1048,0111010100101,1
1049,1001010101001,0
1050,0001010101010,0
1051,0010110101010,1
1052,0101001101010,1
1053,0111010011010,0
1054,1001010100110,0
1055,0001010101001,1
1056,0010110101010,0
1057,0101001101010,0
1058,0111010011010,1
1059,1000110100110,1
1060,0001001101001,0
1061,0011010011010,1
1062,0101010100110,1
1063,0110110101001,0
1064,0001001101010,1
1065,0011010011010,0
1066,0101010100110,1
1067,0111010101001,0
1068,1001010101010,0
1069,0001010101010,1
1070,0011010101010,1
1071,0101010101010,1
1072,0111010101010,0
1073,1001010101010,0
1074,0001010101010,0
1075,0010110101010,1
1076,0100101101010,1
1077,0110101011010,1
1078,1000101010110,1
1079,0001001010101,0
1080,0011010010101,0
1081,0101010100101,0
1082,0111010101001,1
1083,1001010101010,0
1084,0001010101010,0
1085,0011010101010,0
1086,0101010101010,0
1087,0111010101010,0
1088,1001010101010,1
1089,0001010101010,1
1090,0010110101010,0
1091,0101001101010,0
1092,0111010011010,0
1093,1001010100110,0
1094,0001010101001,0
1095,0010110101010,0
1096,0101001101010,0
1097,0111010011010,1
1098,1001010100110,0
1099,0001010101001,1
1100,0011010101010,0
1101,0100110101010,1
1102,0111001101010,0
1103,1001010011010,0
1104,0011010100110,0
1105,0101010101001,1
1106,0111010101010,1
1107,1000110101010,0
1108,0001001101010,0
1109,0011010011010,0
1110,0101010100110,0
1111,0111010101001,0
1112,1001010101010,1
1113,0001010101010,1
1114,0010110101010,1
1115,0100101101010,0
1116,0111001011010,0
1117,1001010010110,0
1118,0001010100101,0
1119,0011010101001,1
1120,0100110101010,1
1121,0110101101010,0
1122,1001001011010,0
1123,0001010010110,1
1124,0011010100101,0
1125,0101010101001,0
1126,0111010101010,0
1127,1001010101010,1
1128,0011010101010,0
1129,0101010101010,1
1130,0110110101010,0
1131,1001001101010,0
1132,0001010011010,0
1133,0011010100110,1
1134,0100110101001,0
1135,0110101101010,1
1136,1001001011010,0
1137,0001010010110,0
1138,0011010100101,0
1139,0101010101001,0
1140,0111010101010,1
1141,1001010101010,1
1142,0000110101010,1
1143,0011001101010,0
1144,0101010011010,1
1145,0111010100110,0
1146,1001010101001,1
1147,0001010101010,0
1148,0011010101010,0
1149,0101010101010,1
1150,0111010101010,0
1151,1001010101010,0
1152,0001010101010,1
1153,0010110101010,0
1154,0101001101010,0
1155,0111010011010,0
1156,1001010100110,0
1157,0001010101001,0
1158,0011010101010,0
1159,0101010101010,1
1160,0111010101010,0
1161,1001010101010,0
1162,0001010101010,0
1163,0011010101010,0
1164,0101010101010,1
1165,0110110101010,0
1166,1001001101010,0
1167,0001010011010,0
1168,0011010100110,0
1169,0101010101001,0
1170,0110010101010,1
1171,1001000101010,1
1172,0010110001010,0
1173,0101001100010,1
1174,0111010011000,1
1175,1000110100110,1
1176,0000101101001,1
1177,0010101011010,0
1178,0101001010110,1
1179,0111010010101,0
1180,1001010100101,0
1181,0001010101001,1
1182,0010110101010,1
1183,0101001101010,1
1184,0111010011010,1
1185,1001010100110,1
1186,0001010101001,1
1187,0010110101010,1
1188,0100101101010,0
1189,0111001011010,1
1190,1001010010110,0
1191,0001010100101,0
1192,0011010101001,0
1193,0101010101010,1
1194,0110110101010,1
1195,1001001101010,0
1196,0000110011010,1
1197,0010101100110,1
1198,0100101011001,1
1199,0111001010110,0
1200,1001010010101,1
1201,0001010100101,1
1202,0011010101001,0
1203,0101010101010,0
1204,0111010101010,1
1205,1001010101010,0
1206,0001010101010,1
1207,0011010101010,1
1208,0100110101010,0
1209,0111001101010,1
1210,1001010011010,0
1211,0001010100110,0
1212,0011010101001,1
1213,0100110101010,1
1214,0110101101010,1
1215,1000101011010,1
1216,0001001010110,1
1217,0011010010101,0
1218,0101010100101,1
1219,0110110101001,0
1220,1001001101010,0
1221,0001010011010,0
1222,0011010100110,0
1223,0101010101001,1
1224,0111010101010,1
1225,1001010101010,0
1226,0001010101010,1
1227,0010110101010,1
1228,0100101101010,1
1229,1000101011010,0
1230,0001001010110,0
1231,0011010010101,0
1232,0101010100101,1
1233,0111010101001,1
1234,1001010101010,1
1235,0000110101010,0
1236,0011001101010,1
1237,0101010011010,0
1238,0110110100110,0
1239,1001001101001,1
1240,0001010011010,0
1241,0011010100110,0
1242,0101010101001,0
1243,0111010101010,1
1244,1000110101010,0
1245,0001001101010,0
1246,0011010011010,1
1247,0100110100110,0
1248,0111001101001,1
1249,0001010011010,1
1250,0010110100110,0
1251,0101001101001,1
1252,0110110011010,0
