,All_values,Return_to_pred
4248,0110101010101,1.0
4249,1000101010101,2.0
4250,0000101010101,2.0
4251,0010101010101,4.0
4252,0100101010101,2.0
4253,0110101010101,1.0
4254,1000101010101,1.0
4255,0000101010101,1.0
4256,0010101010101,2.0
4257,0100101010101,2.0
4258,0110101010101,1.0
4259,1000101010101,3.0
4260,0000101010101,2.0
4261,0010101010101,3.0
4262,0100101010101,2.0
4263,0110101010101,3.0
4264,1000101010101,3.0
4265,0010101010101,2.0
4266,0100101010101,2.0
4267,0110101010101,2.0
4268,1000101010101,2.0
4269,0000101010101,4.0
4270,0010101010101,2.0
4271,0100101010101,2.0
4272,0110101010101,2.0
4273,1000101010101,1.0
4274,0000101010101,3.0
4275,0010101010101,3.0
4276,0100101010101,1.0
4277,0110101010101,3.0
4278,1000101010101,3.0
4279,0000101010101,2.0
4280,0010101010101,1.0
4281,0100101010101,2.0
4282,0110101010101,1.0
4283,1000101010101,3.0
4284,0000101010101,3.0
4285,0010101010101,4.0
4286,0100101010101,2.0
4287,0110101010101,1.0
4288,1000101010101,2.0
4289,0000101010101,2.0
4290,0010101010101,2.0
4291,0100101010101,3.0
4292,0110101010101,3.0
4293,1000101010101,2.0
4294,0000101010101,1.0
4295,0010101010101,2.0
4296,0100101010101,3.0
4297,0110101010101,2.0
4298,1000101010101,3.0
4299,0000101010101,2.0
4300,0010101010101,0.0
4301,0100101010101,4.0
4302,0110101010101,1.0
4303,1000101010101,2.0
4304,0000101010101,1.0
4305,0010101010101,1.0
4306,0100101010101,4.0
4307,0110101010101,2.0
4308,1000101010101,2.0
4309,0000101010101,2.0
4310,0010101010101,3.0
4311,0100101010101,3.0
4312,0110101010101,2.0
4313,1000101010101,2.0
4314,0000101010101,3.0
4315,0010101010101,2.0
4316,0100101010101,2.0
4317,0110101010101,2.0
4318,1000101010101,2.0
4319,0000101010101,2.0
4320,0010101010101,2.0
4321,0100101010101,2.0
4322,1000101010101,0.0
4323,0000101010101,2.0
4324,0011001010101,0.0
4325,0100110010101,3.0
4326,0111001100101,2.0
4327,1000110011001,2.0
4328,0000101100110,2.0
4329,0010101011001,3.0
4330,0100101010110,4.0
4331,0110101010101,2.0
4332,1000101010101,1.0
4333,0000101010101,1.0
4334,0010101010101,2.0
4335,0100101010101,2.0
4336,0110101010101,1.0
4337,1000101010101,2.0
4338,0000101010101,2.0
4339,0010101010101,3.0
4340,0100101010101,1.0
4341,0110101010101,2.0
4342,1000101010101,2.0
4343,0010101010101,2.0
4344,0100101010101,2.0
4345,0110101010101,2.0
4346,1000101010101,2.0
4347,0100101010101,2.0
4348,0110101010101,1.0
4349,1000101010101,2.0
4350,0000101010101,2.0
4351,0010101010101,2.0
4352,0100101010101,3.0
4353,0110101010101,2.0
4354,1000101010101,2.0
4355,0010101010101,2.0
4356,0100101010101,3.0
4357,0110101010101,2.0
4358,1000101010101,2.0
4359,0000101010101,2.0
4360,0010101010101,2.0
4361,0100101010101,1.0
4362,0110101010101,2.0
4363,1000101010101,2.0
4364,0000101010101,2.0
4365,0010101010101,3.0
4366,0100101010101,1.0
4367,0110101010101,2.0
4368,1000101010101,2.0
4369,0000101010101,3.0
4370,0010101010101,2.0
4371,0100101010101,3.0
4372,0110101010101,2.0
4373,1000101010101,1.0
4374,0000101010101,2.0
4375,0011001010101,1.0
4376,0100110010101,4.0
4377,0110101100101,2.0
4378,1000101011001,1.0
4379,0010101010110,2.0
4380,0100101010101,2.0
4381,0110101010101,2.0
4382,1000101010101,2.0
4383,0000101010101,0.0
4384,0010101010101,2.0
4385,0101001010101,1.0
4386,0110110010101,1.0
4387,1000101100101,2.0
4388,0000101011001,4.0
4389,0010101010110,3.0
4390,0100101010101,3.0
4391,0110101010101,2.0
4392,1000101010101,3.0
4393,0000101010101,1.0
4394,0010101010101,2.0
4395,0100101010101,2.0
4396,0110101010101,2.0
4397,1000101010101,4.0
4398,0000101010101,1.0
4399,0010101010101,2.0
4400,0100101010101,2.0
4401,0110101010101,2.0
4402,1000101010101,2.0
4403,0000101010101,2.0
4404,0010101010101,2.0
4405,0100101010101,2.0
4406,0110101010101,2.0
4407,1000101010101,2.0
4408,0000101010101,2.0
4409,0010101010101,2.0
4410,0100101010101,3.0
4411,0110101010101,2.0
4412,0000101010101,2.0
4413,0010101010101,2.0
4414,0100101010101,2.0
4415,0110101010101,2.0
4416,1000101010101,3.0
4417,0000101010101,2.0
4418,0010101010101,2.0
4419,0100101010101,2.0
4420,0110101010101,3.0
4421,1000101010101,2.0
4422,0000101010101,2.0
4423,0010101010101,3.0
4424,0100101010101,1.0
4425,0110101010101,2.0
4426,1000101010101,1.0
4427,0000101010101,2.0
4428,0010101010101,2.0
4429,0100101010101,1.0
4430,0110101010101,2.0
4431,1000101010101,2.0
4432,0000101010101,4.0
4433,0010101010101,2.0
4434,0100101010101,2.0
4435,0110101010101,2.0
4436,1000101010101,1.0
4437,0000101010101,2.0
4438,0010101010101,2.0
4439,0100101010101,3.0
4440,0110101010101,2.0
4441,1000101010101,2.0
4442,0000101010101,1.0
4443,0010101010101,2.0
4444,0100101010101,1.0
4445,0110101010101,2.0
4446,1000101010101,2.0
4447,0010101010101,3.0
4448,0100101010101,2.0
4449,0110101010101,2.0
4450,1000101010101,2.0
4451,0000101010101,2.0
4452,0010101010101,1.0
4453,0100101010101,1.0
4454,0110101010101,4.0
4455,1000101010101,1.0
4456,0000101010101,1.0
4457,0010101010101,2.0
4458,0100101010101,2.0
4459,0110101010101,2.0
4460,1000101010101,2.0
4461,0000101010101,2.0
4462,0010101010101,2.0
4463,0100101010101,1.0
4464,0110101010101,2.0
4465,1000101010101,2.0
4466,0000101010101,1.0
4467,0010101010101,4.0
4468,0100101010101,2.0
4469,0110101010101,2.0
4470,1000101010101,3.0
4471,0000101010101,2.0
4472,0010101010101,2.0
4473,0110101010101,2.0
4474,1000101010101,1.0
4475,0000101010101,1.0
4476,0010101010101,2.0
4477,0100101010101,2.0
4478,0110101010101,2.0
4479,1000101010101,2.0
4480,0000101010101,2.0
4481,0010101010101,1.0
4482,0100101010101,2.0
4483,0110101010101,2.0
4484,1000101010101,2.0
4485,0000101010101,2.0
4486,0010101010101,1.0
4487,0100101010101,0.0
4488,0110101010101,1.0
4489,1001001010101,2.0
4490,0001010010101,1.0
4491,0010110100101,1.0
4492,0100101101001,3.0
4493,0110101011010,0.0
4494,1000101010110,3.0
4495,0001001010101,2.0
4496,0010110010101,0.0
4497,0100101100101,0.0
4498,0111001011001,4.0
4499,1001010010110,4.0
4500,0000110100101,1.0
4501,0010101101001,0.0
4502,0101001011010,0.0
4503,0111010010110,4.0
4504,1000110100101,4.0
4505,0000101101001,2.0
4506,0010101011010,2.0
4507,0100101010110,3.0
4508,0110101010101,3.0
4509,1000101010101,2.0
4510,0000101010101,1.0
4511,0010101010101,4.0
4512,0100101010101,1.0
4513,0110101010101,3.0
4514,1000101010101,2.0
4515,0010101010101,1.0
4516,0100101010101,2.0
4517,0110101010101,1.0
4518,1000101010101,1.0
4519,0000101010101,3.0
4520,0010101010101,1.0
4521,0100101010101,3.0
4522,0110101010101,3.0
4523,1000101010101,1.0
4524,0000101010101,4.0
4525,0010101010101,1.0
4526,0100101010101,2.0
4527,0110101010101,1.0
4528,1000101010101,2.0
4529,0001001010101,3.0
4530,0010110010101,1.0
4531,0100101100101,2.0
4532,0110101011001,2.0
4533,1000101010110,2.0
4534,0000101010101,2.0
4535,0010101010101,3.0
4536,0100101010101,2.0
4537,0110101010101,4.0
4538,1000101010101,2.0
4539,0000101010101,1.0
4540,0010101010101,2.0
4541,0100101010101,2.0
4542,0110101010101,2.0
4543,1000101010101,1.0
4544,0000101010101,1.0
4545,0010101010101,1.0
4546,0100101010101,2.0
4547,0110101010101,1.0
4548,1000101010101,2.0
4549,0000101010101,2.0
4550,0010101010101,4.0
4551,0100101010101,3.0
4552,0110101010101,2.0
4553,1000101010101,2.0
4554,0000101010101,2.0
4555,0010101010101,2.0
4556,0100101010101,3.0
4557,0110101010101,2.0
4558,1000101010101,3.0
4559,0000101010101,4.0
4560,0010101010101,2.0
4561,0100101010101,2.0
4562,0110101010101,1.0
4563,1000101010101,1.0
4564,0000101010101,4.0
4565,0010101010101,2.0
4566,0100101010101,1.0
4567,0110101010101,1.0
4568,1000101010101,2.0
4569,0000101010101,2.0
4570,0010101010101,1.0
4571,0100101010101,2.0
4572,1000101010101,1.0
4573,0000101010101,2.0
4574,0010101010101,3.0
4575,0100101010101,4.0
4576,0110101010101,2.0
4577,1000101010101,2.0
4578,0000101010101,4.0
4579,0010101010101,3.0
4580,0100101010101,3.0
4581,0110101010101,3.0
4582,1000101010101,2.0
4583,0000101010101,1.0
4584,0010101010101,2.0
4585,0101001010101,2.0
4586,0110110010101,1.0
4587,1000101100101,2.0
4588,0000101011001,2.0
4589,0010101010110,2.0
4590,0100101010101,3.0
4591,0110101010101,2.0
4592,1000101010101,2.0
4593,0000101010101,2.0
4594,0100101010101,2.0
4595,0110101010101,2.0
4596,1000101010101,2.0
4597,0000101010101,1.0
4598,0100101010101,2.0
4599,0110101010101,0.0
4600,1000101010101,4.0
4601,0001001010101,0.0
4602,0010110010101,1.0
4603,0101001100101,0.0
4604,0110110011001,0.0
4605,1001001100110,2.0
4606,0001010011001,1.0
4607,0010110100110,3.0
4608,0100101101001,1.0
4609,0110101011010,3.0
4610,1000101010110,3.0
4611,0010101010101,4.0
4612,0100101010101,3.0
4613,0110101010101,0.0
4614,1000101010101,3.0
4615,0001001010101,3.0
4616,0010110010101,2.0
4617,0100101100101,3.0
4618,0110101011001,3.0
4619,1000101010110,2.0
4620,0000101010101,0.0
4621,0010101010101,2.0
4622,0101001010101,4.0
4623,0110110010101,1.0
4624,1000101100101,3.0
4625,0001001011001,1.0
4626,0010110010110,2.0
4627,0101001100101,0.0
4628,0110110011001,1.0
4629,1000101100110,2.0
4630,0010101011001,3.0
4631,0100101010110,1.0
4632,0110101010101,2.0
4633,1001001010101,4.0
4634,0000110010101,3.0
4635,0010101100101,2.0
4636,0100101011001,2.0
4637,0110101010110,0.0
4638,1000101010101,3.0
4639,0000101010101,1.0
4640,0010101010101,3.0
4641,0100101010101,0.0
4642,0110101010101,2.0
4643,1001001010101,2.0
4644,0000110010101,3.0
4645,0010101100101,2.0
4646,0100101011001,3.0
4647,0110101010110,2.0
4648,1000101010101,0.0
4649,0000101010101,2.0
4650,0010101010101,2.0
4651,0100101010101,4.0
4652,0110101010101,4.0
4653,0000101010101,2.0
4654,0010101010101,2.0
4655,0100101010101,0.0
4656,0110101010101,1.0
4657,1001001010101,3.0
4658,0000110010101,4.0
4659,0010101100101,2.0
4660,0100101011001,2.0
4661,0110101010110,2.0
4662,1000101010101,1.0
4663,0000101010101,2.0
4664,0010101010101,0.0
4665,0100101010101,2.0
4666,0111001010101,2.0
4667,1000110010101,1.0
4668,0000101100101,2.0
4669,0010101011001,4.0
4670,0100101010110,2.0
4671,0110101010101,3.0
4672,1000101010101,2.0
4673,0000101010101,1.0
4674,0010101010101,1.0
4675,0100101010101,3.0
4676,0110101010101,3.0
4677,1000101010101,3.0
4678,0000101010101,2.0
4679,0010101010101,1.0
4680,0100101010101,4.0
4681,0110101010101,2.0
4682,1000101010101,1.0
4683,0000101010101,1.0
4684,0010101010101,1.0
4685,0100101010101,2.0
4686,0110101010101,2.0
4687,1000101010101,2.0
4688,0000101010101,2.0
4689,0010101010101,3.0
4690,0100101010101,2.0
4691,0110101010101,4.0
4692,1000101010101,2.0
4693,0000101010101,2.0
4694,0010101010101,2.0
4695,0100101010101,1.0
4696,0110101010101,2.0
4697,1000101010101,2.0
4698,0010101010101,4.0
4699,0100101010101,3.0
4700,0110101010101,2.0
4701,1000101010101,2.0
4702,0000101010101,2.0
4703,0010101010101,2.0
4704,0100101010101,3.0
4705,0110101010101,0.0
4706,1000101010101,3.0
4707,0001001010101,2.0
4708,0010110010101,0.0
4709,0100101100101,2.0
4710,0111001011001,3.0
4711,1000110010110,4.0
4712,0000101100101,2.0
4713,0010101011001,1.0
4714,0100101010110,3.0
4715,0110101010101,1.0
4716,1000101010101,1.0
4717,0000101010101,1.0
4718,0011001010101,4.0
4719,0100110010101,1.0
4720,0110101100101,2.0
4721,1000101011001,1.0
4722,0000101010110,2.0
4723,0010101010101,0.0
4724,0100101010101,2.0
4725,0111001010101,3.0
4726,0000110010101,3.0
4727,0010101100101,1.0
4728,0100101011001,2.0
4729,0111001010110,1.0
4730,1000110010101,4.0
4731,0000101100101,1.0
4732,0010101011001,4.0
4733,0100101010110,4.0
4734,0110101010101,2.0
4735,1000101010101,1.0
4736,0000101010101,4.0
4737,0010101010101,1.0
4738,0100101010101,1.0
4739,0110101010101,1.0
4740,1000101010101,2.0
4741,0000101010101,4.0
4742,0010101010101,2.0
4743,0100101010101,1.0
4744,0110101010101,3.0
4745,1000101010101,1.0
4746,0000101010101,4.0
4747,0011001010101,1.0
4748,0100110010101,4.0
4749,0111001100101,2.0
4750,1000110011001,2.0
4751,0000101100110,2.0
4752,0010101011001,2.0
4753,0100101010110,3.0
4754,0110101010101,2.0
4755,1000101010101,2.0
4756,0000101010101,0.0
4757,0010101010101,1.0
4758,0101001010101,2.0
4759,0110110010101,2.0
4760,1000101100101,1.0
4761,0000101011001,2.0
4762,0010101010110,3.0
4763,0100101010101,3.0
4764,0110101010101,2.0
4765,1000101010101,3.0
4766,0010101010101,2.0
4767,0100101010101,1.0
4768,0110101010101,1.0
4769,1001001010101,3.0
4770,0000110010101,1.0
4771,0010101100101,3.0
4772,0101001011001,1.0
4773,0110110010110,1.0
4774,1000101100101,0.0
4775,0000101011001,1.0
4776,0010101010110,0.0
4777,0100101010101,2.0
4778,0110101010101,3.0
4779,1001001010101,2.0
4780,0001010010101,2.0
4781,0010110100101,3.0
4782,0100101101001,2.0
4783,0110101011010,3.0
4784,1000101010110,0.0
4785,0000101010101,3.0
4786,0010101010101,2.0
4787,0100101010101,1.0
4788,0111001010101,0.0
4789,1001010010101,0.0
4790,0001010100101,0.0
4791,0011010101001,3.0
4792,0101010101010,0.0
4793,0110110101010,0.0
4794,1001001101010,4.0
4795,0000110011010,1.0
4796,0010101100110,0.0
4797,0101001011001,4.0
4798,0111010010110,4.0
4799,1000110100101,4.0
4800,0000101101001,1.0
4801,0010101011010,1.0
4802,0100101010110,0.0
4803,0110101010101,0.0
4804,1001001010101,0.0
4805,0000110010101,4.0
4806,0011001100101,0.0
4807,0100110011001,4.0
4808,0111001100110,4.0
4809,1000110011001,0.0
4810,0000101100110,4.0
4811,0011001011001,0.0
4812,0100110010110,0.0
4813,0111001100101,3.0
4814,1001010011001,0.0
4815,0000110100110,0.0
4816,0011001101001,0.0
4817,0101010011010,4.0
4818,0111010100110,0.0
4819,1000110101001,2.0
4820,0001001101010,3.0
4821,0010110011010,2.0
4822,0100101100110,0.0
4823,0110101011001,4.0
4824,1000101010110,4.0
4825,0000101010101,4.0
4826,0010101010101,4.0
4827,0100101010101,1.0
4828,1000101010101,0.0
4829,0001001010101,4.0
4830,0011010010101,1.0
4831,0100110100101,2.0
4832,0110101101001,4.0
4833,1000101011010,3.0
4834,0000101010110,2.0
4835,0010101010101,3.0
4836,0100101010101,1.0
4837,0110101010101,2.0
4838,1000101010101,0.0
4839,0000101010101,4.0
4840,0011001010101,2.0
4841,0100110010101,3.0
4842,0110101100101,0.0
4843,1000101011001,0.0
4844,0001001010110,1.0
4845,0011010010101,3.0
4846,0100110100101,2.0
4847,1000101101001,2.0
4848,0000101011010,4.0
4849,0010101010110,3.0
4850,0100101010101,3.0
4851,1000101010101,1.0
4852,0000101010101,2.0
4853,0010101010101,0.0
4854,0100101010101,2.0
4855,0111001010101,1.0
4856,1000110010101,1.0
4857,0000101100101,2.0
4858,0010101011001,0.0
4859,0100101010110,3.0
4860,0110101010101,4.0
4861,1000101010101,0.0
4862,0010101010101,4.0
4863,0101001010101,4.0
4864,0110110010101,2.0
4865,1000101100101,2.0
4866,0000101011001,2.0
4867,0010101010110,4.0
4868,0100101010101,1.0
4869,0110101010101,1.0
4870,1000101010101,2.0
4871,0000101010101,3.0
4872,0010101010101,1.0
4873,0100101010101,1.0
4874,0110101010101,3.0
4875,1000101010101,3.0
4876,0000101010101,0.0
4877,0010101010101,2.0
4878,0101001010101,2.0
4879,0110110010101,2.0
4880,1000101100101,1.0
4881,0010101011001,3.0
4882,0100101010110,4.0
4883,0110101010101,2.0
4884,1000101010101,1.0
4885,0000101010101,4.0
4886,0010101010101,2.0
4887,0100101010101,2.0
4888,0110101010101,3.0
4889,1000101010101,0.0
4890,0000101010101,4.0
4891,0011001010101,1.0
4892,0100110010101,2.0
4893,0111001100101,1.0
4894,1000110011001,1.0
4895,0001001100110,4.0
4896,0010110011001,3.0
4897,0100101100110,3.0
4898,0110101011001,2.0
4899,1000101010110,1.0
4900,0000101010101,3.0
4901,0011001010101,4.0
4902,0100110010101,2.0
4903,0110101100101,1.0
4904,1000101011001,3.0
4905,0001001010110,0.0
4906,0010110010101,3.0
4907,0101001100101,4.0
4908,0110110011001,2.0
4909,1000101100110,2.0
4910,0000101011001,1.0
4911,0010101010110,3.0
4912,0101001010101,0.0
4913,0110110010101,3.0
4914,1001001100101,2.0
4915,0000110011001,1.0
4916,0010101100110,4.0
4917,0100101011001,4.0
4918,0110101010110,1.0
4919,0000101010101,1.0
4920,0010101010101,4.0
4921,0100101010101,4.0
4922,0110101010101,2.0
4923,1000101010101,0.0
4924,0000101010101,3.0
4925,0010101010101,3.0
4926,0100101010101,3.0
4927,0110101010101,0.0
4928,1000101010101,2.0
4929,0001001010101,3.0
4930,0010110010101,1.0
4931,0100101100101,3.0
4932,0111001011001,0.0
4933,1000110010110,4.0
4934,0001001100101,0.0
4935,0010110011001,2.0
4936,0100101100110,2.0
4937,0110101011001,2.0
4938,1001001010110,1.0
4939,0000110010101,1.0
4940,0010101100101,1.0
4941,0101001011001,2.0
4942,0110110010110,3.0
4943,1000101100101,4.0
4944,0000101011001,4.0
4945,0010101010110,1.0
4946,0100101010101,2.0
4947,0111001010101,2.0
4948,1000110010101,4.0
4949,0010101100101,1.0
4950,0100101011001,1.0
4951,0110101010110,1.0
4952,1001001010101,3.0
4953,0001010010101,3.0
4954,0010110100101,2.0
4955,0100101101001,1.0
4956,0110101011010,1.0
4957,1000101010110,2.0
4958,0001001010101,2.0
4959,0010110010101,1.0
4960,0100101100101,0.0
4961,0111001011001,2.0
4962,1001010010110,2.0
4963,0000110100101,1.0
4964,0010101101001,4.0
4965,0101001011010,2.0
4966,0110110010110,2.0
4967,1000101100101,1.0
4968,0000101011001,2.0
4969,0010101010110,1.0
4970,0100101010101,3.0
4971,0111001010101,2.0
4972,1000110010101,2.0
4973,0000101100101,2.0
4974,0010101011001,3.0
4975,0100101010110,2.0
4976,0110101010101,2.0
4977,0000101010101,1.0
4978,0010101010101,4.0
4979,0100101010101,2.0
4980,0110101010101,2.0
4981,1000101010101,3.0
4982,0000101010101,1.0
4983,0010101010101,3.0
4984,0100101010101,3.0
4985,0110101010101,2.0
4986,1000101010101,2.0
4987,0000101010101,3.0
4988,0010101010101,2.0
4989,0100101010101,2.0
4990,0110101010101,2.0
4991,1000101010101,2.0
4992,0000101010101,1.0
4993,0010101010101,1.0
4994,0100101010101,4.0
4995,0110101010101,1.0
4996,1000101010101,3.0
4997,0000101010101,0.0
4998,0010101010101,2.0
4999,0101001010101,2.0
5000,0110110010101,4.0
5001,1000101100101,1.0
5002,0000101011001,1.0
5003,0011001010110,2.0
5004,0100110010101,0.0
5005,0110101100101,2.0
5006,1000101011001,2.0
5007,0000101010110,2.0
5008,0010101010101,3.0
5009,0100101010101,1.0
5010,0110101010101,2.0
5011,1000101010101,1.0
5012,0000101010101,3.0
5013,0010101010101,2.0
5014,0100101010101,2.0
5015,0110101010101,2.0
5016,1000101010101,1.0
5017,0000101010101,1.0
5018,0010101010101,2.0
5019,0100101010101,2.0
5020,0110101010101,1.0
5021,1000101010101,2.0
5022,0010101010101,2.0
5023,0100101010101,1.0
5024,0110101010101,0.0
5025,1001001010101,3.0
5026,0001010010101,1.0
5027,0010110100101,2.0
5028,0100101101001,2.0
5029,0110101011010,3.0
5030,1000101010110,3.0
5031,0000101010101,2.0
5032,0010101010101,0.0
5033,0100101010101,2.0
5034,0111001010101,2.0
5035,1000110010101,2.0
5036,0000101100101,2.0
5037,0010101011001,2.0
5038,0100101010110,0.0
5039,0110101010101,1.0
5040,1001001010101,2.0
5041,0000110010101,3.0
5042,0010101100101,2.0
5043,0100101011001,2.0
5044,0110101010110,2.0
5045,1000101010101,2.0
5046,0000101010101,2.0
5047,0010101010101,3.0
5048,0100101010101,2.0
5049,0110101010101,2.0
5050,1000101010101,2.0
5051,0000101010101,1.0
5052,0010101010101,1.0
5053,0101001010101,2.0
5054,0111010010101,1.0
5055,1000110100101,2.0
5056,0001001101001,2.0
5057,0010110011010,1.0
5058,0100101100110,3.0
5059,0110101011001,2.0
5060,1000101010110,1.0
5061,0000101010101,4.0
5062,0010101010101,1.0
5063,0100101010101,2.0
5064,0111001010101,2.0
5065,1000110010101,2.0
5066,0000101100101,3.0
5067,0010101011001,4.0
5068,0100101010110,0.0
5069,0110101010101,3.0
5070,1000101010101,2.0
5071,0000101010101,2.0
5072,0010101010101,3.0
5073,0100101010101,1.0
5074,0110101010101,2.0
5075,1000101010101,2.0
5076,0000101010101,2.0
5077,0010101010101,2.0
5078,0100101010101,2.0
5079,1000101010101,2.0
5080,0000101010101,3.0
5081,0010101010101,2.0
5082,0100101010101,2.0
5083,0110101010101,3.0
5084,1000101010101,2.0
5085,0000101010101,2.0
5086,0010101010101,1.0
5087,0100101010101,2.0
5088,0110101010101,3.0
5089,1000101010101,3.0
5090,0000101010101,1.0
5091,0010101010101,2.0
5092,0100101010101,2.0
5093,0110101010101,2.0
5094,1000101010101,3.0
5095,0000101010101,2.0
5096,0010101010101,2.0
5097,0100101010101,2.0
5098,0110101010101,2.0
5099,0000101010101,1.0
5100,0010101010101,2.0
5101,0100101010101,1.0
5102,0110101010101,2.0
5103,0000101010101,2.0
5104,0010101010101,2.0
5105,0100101010101,2.0
5106,0110101010101,2.0
5107,1000101010101,2.0
5108,0000101010101,1.0
5109,0010101010101,3.0
5110,0100101010101,1.0
5111,0110101010101,2.0
5112,1000101010101,2.0
5113,0010101010101,2.0
5114,0100101010101,2.0
5115,0110101010101,3.0
5116,1000101010101,3.0
5117,0000101010101,2.0
5118,0010101010101,2.0
5119,0100101010101,1.0
5120,0110101010101,2.0
5121,1000101010101,3.0
5122,0000101010101,3.0
5123,0010101010101,2.0
5124,0100101010101,2.0
5125,0110101010101,2.0
5126,1000101010101,2.0
5127,0000101010101,3.0
5128,0010101010101,3.0
5129,0100101010101,2.0
5130,0110101010101,2.0
5131,1000101010101,2.0
5132,0010101010101,2.0
5133,0100101010101,0.0
5134,0110101010101,2.0
5135,1000101010101,2.0
5136,0000101010101,2.0
5137,0010101010101,2.0
5138,0100101010101,2.0
5139,0110101010101,2.0
5140,1000101010101,3.0
5141,0000101010101,2.0
5142,0010101010101,2.0
5143,0100101010101,2.0
5144,0110101010101,3.0
5145,1000101010101,2.0
5146,0000101010101,2.0
5147,0010101010101,2.0
5148,0100101010101,2.0
5149,0110101010101,2.0
5150,1000101010101,2.0
5151,0000101010101,2.0
5152,0010101010101,2.0
5153,0100101010101,2.0
5154,0110101010101,3.0
5155,1000101010101,2.0
5156,0000101010101,2.0
5157,0010101010101,1.0
5158,0100101010101,2.0
5159,0110101010101,1.0
5160,1000101010101,2.0
5161,0000101010101,2.0
5162,0010101010101,2.0
5163,0100101010101,3.0
5164,0110101010101,2.0
5165,0000101010101,2.0
5166,0010101010101,1.0
5167,0100101010101,2.0
5168,0110101010101,2.0
5169,1000101010101,2.0
5170,0000101010101,2.0
5171,0010101010101,4.0
5172,0100101010101,2.0
5173,0110101010101,2.0
5174,1000101010101,1.0
