0,2.0
1,3.0
2,1.0
3,2.0
4,2.0
5,4.0
6,3.0
7,1.0
8,4.0
9,4.0
10,3.0
11,1.0
12,2.0
13,1.0
14,4.0
15,4.0
16,0.0
17,2.0
18,2.0
19,2.0
20,2.0
21,0.0
22,2.0
23,3.0
24,4.0
25,1.0
26,3.0
27,2.0
28,4.0
29,3.0
30,2.0
31,2.0
32,4.0
33,2.0
34,4.0
35,1.0
36,1.0
37,3.0
38,0.0
39,2.0
40,2.0
41,4.0
42,1.0
43,2.0
44,2.0
45,3.0
46,1.0
47,0.0
48,1.0
49,2.0
50,4.0
51,0.0
52,2.0
53,4.0
54,1.0
55,2.0
56,4.0
57,3.0
58,2.0
59,4.0
60,1.0
61,2.0
62,4.0
63,4.0
64,2.0
65,3.0
66,1.0
67,4.0
68,1.0
69,1.0
70,1.0
71,4.0
72,0.0
73,1.0
74,2.0
75,3.0
76,2.0
77,0.0
78,0.0
79,2.0
80,4.0
81,0.0
82,4.0
83,2.0
84,2.0
85,1.0
86,4.0
87,3.0
88,2.0
89,3.0
90,0.0
91,0.0
92,3.0
93,4.0
94,2.0
95,3.0
96,3.0
97,4.0
98,3.0
99,3.0
100,1.0
101,0.0
102,1.0
103,3.0
104,4.0
105,4.0
106,3.0
107,4.0
108,1.0
109,3.0
110,0.0
111,1.0
112,0.0
113,1.0
114,2.0
115,3.0
116,4.0
117,1.0
118,1.0
119,3.0
120,3.0
121,2.0
122,0.0
123,2.0
124,0.0
125,0.0
126,2.0
127,4.0
128,0.0
129,0.0
130,1.0
131,1.0
132,2.0
133,0.0
134,3.0
135,4.0
136,4.0
137,2.0
138,1.0
139,0.0
140,4.0
141,1.0
142,1.0
143,1.0
144,4.0
145,3.0
146,3.0
147,1.0
148,1.0
149,3.0
150,0.0
151,2.0
152,2.0
153,1.0
154,4.0
155,2.0
156,4.0
157,2.0
158,1.0
159,4.0
160,3.0
161,1.0
162,2.0
163,4.0
164,2.0
165,0.0
166,1.0
167,2.0
168,4.0
169,4.0
170,2.0
171,3.0
172,2.0
173,1.0
174,3.0
175,1.0
176,2.0
177,0.0
178,1.0
179,2.0
180,4.0
181,3.0
182,4.0
183,3.0
184,2.0
185,0.0
186,3.0
187,2.0
188,4.0
189,1.0
190,1.0
191,1.0
192,2.0
193,4.0
194,3.0
195,1.0
196,1.0
197,2.0
198,4.0
199,1.0
200,4.0
201,3.0
202,1.0
203,2.0
204,3.0
205,4.0
206,2.0
207,0.0
208,1.0
209,1.0
210,2.0
211,1.0
212,4.0
213,2.0
214,4.0
215,1.0
216,2.0
217,4.0
218,0.0
219,2.0
220,0.0
221,1.0
222,1.0
223,4.0
224,1.0
225,2.0
226,2.0
227,2.0
228,3.0
229,1.0
230,0.0
231,4.0
232,4.0
233,2.0
234,2.0
235,2.0
236,3.0
237,4.0
238,2.0
239,3.0
240,0.0
241,1.0
242,2.0
243,1.0
244,0.0
245,2.0
246,2.0
247,0.0
248,4.0
249,1.0
250,4.0
251,4.0
252,2.0
253,2.0
254,2.0
255,2.0
256,3.0
257,1.0
258,3.0
259,2.0
260,1.0
261,2.0
262,1.0
263,2.0
264,1.0
265,1.0
266,2.0
267,1.0
268,1.0
269,2.0
270,2.0
271,1.0
272,1.0
273,2.0
274,1.0
275,2.0
276,2.0
277,3.0
278,0.0
279,0.0
280,3.0
281,2.0
282,4.0
283,3.0
284,3.0
285,0.0
286,2.0
287,1.0
288,2.0
289,2.0
290,1.0
291,2.0
292,2.0
293,4.0
294,1.0
295,3.0
296,3.0
297,0.0
298,1.0
299,1.0
300,3.0
301,2.0
302,3.0
303,3.0
304,0.0
305,2.0
306,0.0
307,1.0
308,2.0
309,0.0
310,0.0
311,2.0
312,2.0
313,1.0
314,1.0
315,3.0
316,1.0
317,1.0
318,2.0
319,0.0
320,2.0
321,2.0
322,0.0
323,3.0
324,2.0
325,2.0
326,1.0
327,4.0
328,2.0
329,2.0
330,1.0
331,4.0
332,2.0
333,2.0
334,1.0
335,0.0
336,1.0
337,1.0
338,0.0
339,3.0
340,0.0
341,1.0
342,1.0
343,2.0
344,0.0
345,1.0
346,4.0
347,3.0
348,2.0
349,2.0
350,2.0
351,0.0
352,4.0
353,4.0
354,1.0
355,3.0
356,4.0
357,3.0
358,3.0
359,4.0
360,0.0
361,3.0
362,2.0
363,1.0
364,3.0
365,2.0
366,1.0
367,4.0
368,0.0
369,2.0
370,3.0
371,1.0
372,2.0
373,0.0
374,1.0
375,0.0
376,1.0
377,2.0
378,3.0
379,0.0
380,4.0
381,2.0
382,0.0
383,2.0
384,3.0
385,1.0
386,0.0
387,4.0
388,1.0
389,3.0
390,4.0
391,4.0
392,0.0
393,4.0
394,0.0
395,0.0
396,4.0
397,3.0
398,3.0
399,4.0
400,0.0
401,1.0
402,0.0
403,1.0
404,4.0
405,0.0
406,2.0
407,2.0
408,0.0
409,3.0
410,3.0
411,1.0
412,1.0
413,0.0
414,3.0
415,3.0
416,1.0
417,2.0
418,4.0
419,4.0
420,3.0
421,3.0
422,3.0
423,3.0
424,4.0
425,1.0
426,0.0
427,4.0
428,0.0
429,3.0
430,2.0
431,0.0
432,0.0
433,2.0
434,4.0
435,2.0
436,0.0
437,2.0
438,1.0
439,4.0
440,1.0
441,1.0
442,0.0
443,1.0
444,0.0
445,1.0
446,1.0
447,0.0
448,4.0
449,4.0
450,2.0
451,1.0
452,0.0
453,0.0
454,0.0
455,4.0
456,3.0
457,0.0
458,2.0
459,4.0
460,0.0
461,4.0
462,0.0
463,1.0
464,0.0
465,1.0
466,4.0
467,3.0
468,0.0
469,0.0
470,3.0
471,2.0
472,0.0
473,2.0
474,4.0
475,2.0
476,2.0
477,4.0
478,1.0
479,0.0
480,0.0
481,2.0
482,0.0
483,0.0
484,1.0
485,1.0
486,0.0
487,1.0
488,4.0
489,0.0
490,3.0
491,4.0
492,2.0
493,2.0
494,4.0
495,0.0
496,4.0
497,0.0
498,1.0
499,4.0
500,1.0
501,3.0
502,4.0
503,4.0
504,0.0
505,2.0
506,4.0
507,2.0
508,1.0
509,2.0
510,1.0
511,3.0
512,0.0
513,3.0
514,0.0
515,3.0
516,1.0
517,0.0
518,3.0
519,3.0
520,2.0
521,0.0
522,0.0
523,0.0
524,4.0
525,3.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,1.0
532,0.0
533,0.0
534,4.0
535,4.0
536,4.0
537,4.0
538,2.0
539,0.0
540,0.0
541,4.0
542,4.0
543,4.0
544,0.0
545,2.0
546,3.0
547,3.0
548,3.0
549,0.0
550,4.0
551,0.0
552,2.0
553,0.0
554,1.0
555,1.0
556,3.0
557,1.0
558,0.0
559,0.0
560,4.0
561,3.0
562,4.0
563,4.0
564,0.0
565,4.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,2.0
572,1.0
573,2.0
574,4.0
575,4.0
576,3.0
577,0.0
578,0.0
579,0.0
580,1.0
581,0.0
582,4.0
583,0.0
584,4.0
