,Day,Lag 1,Lag 2,Lag 3,Lag 4,Lag 5
84,0.5,0.8964778567445548,0.9044476741413344,0.9108749600576316,0.9086468342733152,0.904533371286885
85,0.6666666666666666,0.8892792879485877,0.8964778567445548,0.9044476741413344,0.9108749600576316,0.9086468342733152
86,0.0,0.8673408272573413,0.8892792879485877,0.8964778567445548,0.9044476741413344,0.9108749600576316
87,0.16666666666666666,0.8610849099230017,0.8673408272573413,0.8892792879485877,0.8964778567445548,0.9044476741413344
88,0.3333333333333333,0.7897848848248787,0.8610849099230017,0.8673408272573413,0.8892792879485877,0.8964778567445548
89,0.5,0.7640757582991192,0.7897848848248787,0.8610849099230017,0.8673408272573413,0.8892792879485877
90,0.6666666666666666,0.770503035645702,0.7640757582991192,0.7897848848248787,0.8610849099230017,0.8673408272573413
91,0.0,0.7660467926467838,0.770503035645702,0.7640757582991192,0.7897848848248787,0.8610849099230017
92,0.16666666666666666,0.7564486952056843,0.7660467926467838,0.770503035645702,0.7640757582991192,0.7897848848248787
93,0.3333333333333333,0.7568771980728666,0.7564486952056843,0.7660467926467838,0.770503035645702,0.7640757582991192
94,0.5,0.7439369290947215,0.7568771980728666,0.7564486952056843,0.7660467926467838,0.770503035645702
95,0.6666666666666666,0.7371668460265072,0.7439369290947215,0.7568771980728666,0.7564486952056843,0.7660467926467838
96,0.0,0.7487359349666983,0.7371668460265072,0.7439369290947215,0.7568771980728666,0.7564486952056843
97,0.16666666666666666,0.7464221463156897,0.7487359349666983,0.7371668460265072,0.7439369290947215,0.7568771980728666
98,0.3333333333333333,0.7520781407826019,0.7464221463156897,0.7487359349666983,0.7371668460265072,0.7439369290947215
99,0.5,0.7650184183304617,0.7520781407826019,0.7464221463156897,0.7487359349666983,0.7371668460265072
100,0.6666666666666666,0.7788156587641129,0.7650184183304617,0.7520781407826019,0.7464221463156897,0.7487359349666983
101,0.16666666666666666,0.7635615668561009,0.7788156587641129,0.7650184183304617,0.7520781407826019,0.7464221463156897
102,0.3333333333333333,0.7430799490695007,0.7635615668561009,0.7788156587641129,0.7650184183304617,0.7520781407826019
103,0.5,0.7349387116724764,0.7430799490695007,0.7635615668561009,0.7788156587641129,0.7650184183304617
104,0.6666666666666666,0.7156568796327287,0.7349387116724764,0.7430799490695007,0.7635615668561009,0.7788156587641129
105,0.0,0.7226840369981654,0.7156568796327287,0.7349387116724764,0.7430799490695007,0.7635615668561009
106,0.16666666666666666,0.7035735821100901,0.7226840369981654,0.7156568796327287,0.7349387116724764,0.7430799490695007
107,0.3333333333333333,0.6667238009536052,0.7035735821100901,0.7226840369981654,0.7156568796327287,0.7349387116724764
108,0.5,0.6551546777345557,0.6667238009536052,0.7035735821100901,0.7226840369981654,0.7156568796327287
109,0.6666666666666666,0.6917473503149596,0.6551546777345557,0.6667238009536052,0.7035735821100901,0.7226840369981654
110,0.0,0.7106864451907922,0.6917473503149596,0.6551546777345557,0.6667238009536052,0.7035735821100901
111,0.16666666666666666,0.6969749104724062,0.7106864451907922,0.6917473503149596,0.6551546777345557,0.6667238009536052
112,0.3333333333333333,0.6773502555715976,0.6969749104724062,0.7106864451907922,0.6917473503149596,0.6551546777345557
113,0.5,0.6826634614563075,0.6773502555715976,0.6969749104724062,0.7106864451907922,0.6917473503149596
114,0.6666666666666666,0.6806924271086431,0.6826634614563075,0.6773502555715976,0.6969749104724062,0.7106864451907922
115,0.0,0.6411003715733963,0.6806924271086431,0.6826634614563075,0.6773502555715976,0.6969749104724062
116,0.16666666666666666,0.6437569573763221,0.6411003715733963,0.6806924271086431,0.6826634614563075,0.6773502555715976
117,0.3333333333333333,0.6221612938369928,0.6437569573763221,0.6411003715733963,0.6806924271086431,0.6826634614563075
118,0.5,0.6141057535855191,0.6221612938369928,0.6437569573763221,0.6411003715733963,0.6806924271086431
119,0.6666666666666666,0.6341588685049372,0.6141057535855191,0.6221612938369928,0.6437569573763221,0.6411003715733963
120,0.0,0.6560116491900619,0.6341588685049372,0.6141057535855191,0.6221612938369928,0.6437569573763221
121,0.16666666666666666,0.6586682864112751,0.6560116491900619,0.6341588685049372,0.6141057535855191,0.6221612938369928
122,0.3333333333333333,0.6476990346413656,0.6586682864112751,0.6560116491900619,0.6341588685049372,0.6141057535855191
123,0.5,0.6506127118809434,0.6476990346413656,0.6586682864112751,0.6560116491900619,0.6341588685049372
124,0.6666666666666666,0.638786514364671,0.6506127118809434,0.6476990346413656,0.6586682864112751,0.6560116491900619
125,0.0,0.6310737969742582,0.638786514364671,0.6506127118809434,0.6476990346413656,0.6586682864112751
126,0.3333333333333333,0.6052789218846606,0.6310737969742582,0.638786514364671,0.6506127118809434,0.6476990346413656
127,0.5,0.5700574122027815,0.6052789218846606,0.6310737969742582,0.638786514364671,0.6506127118809434
128,0.6666666666666666,0.5462336143094214,0.5700574122027815,0.6052789218846606,0.6310737969742582,0.638786514364671
129,0.0,0.5472619714863142,0.5462336143094214,0.5700574122027815,0.6052789218846606,0.6310737969742582
130,0.16666666666666666,0.5543748259973019,0.5472619714863142,0.5462336143094214,0.5700574122027815,0.6052789218846606
131,0.3333333333333333,0.5449481314170181,0.5543748259973019,0.5472619714863142,0.5462336143094214,0.5700574122027815
132,0.5,0.5608021033438846,0.5449481314170181,0.5543748259973019,0.5472619714863142,0.5462336143094214
133,0.6666666666666666,0.5718570522593446,0.5608021033438846,0.5449481314170181,0.5543748259973019,0.5472619714863142
134,0.0,0.5392921455198204,0.5718570522593446,0.5608021033438846,0.5449481314170181,0.5543748259973019
135,0.16666666666666666,0.5472619543468851,0.5392921455198204,0.5718570522593446,0.5608021033438846,0.5449481314170181
136,0.3333333333333333,0.5714285751013062,0.5472619543468851,0.5392921455198204,0.5718570522593446,0.5608021033438846
137,0.5,0.5448624428411822,0.5714285751013062,0.5472619543468851,0.5392921455198204,0.5718570522593446
138,0.6666666666666666,0.5225811764283042,0.5448624428411822,0.5714285751013062,0.5472619543468851,0.5392921455198204
139,0.0,0.5224955135616117,0.5225811764283042,0.5448624428411822,0.5714285751013062,0.5472619543468851
140,0.16666666666666666,0.5331219681796042,0.5224955135616117,0.5225811764283042,0.5448624428411822,0.5714285751013062
141,0.3333333333333333,0.5333790167676834,0.5331219681796042,0.5224955135616117,0.5225811764283042,0.5448624428411822
142,0.5,0.5337218481984586,0.5333790167676834,0.5331219681796042,0.5224955135616117,0.5225811764283042
143,0.6666666666666666,0.5305510281039417,0.5337218481984586,0.5333790167676834,0.5331219681796042,0.5224955135616117
144,0.0,0.5415202455949931,0.5305510281039417,0.5337218481984586,0.5333790167676834,0.5331219681796042
145,0.16666666666666666,0.5225811849980188,0.5415202455949931,0.5305510281039417,0.5337218481984586,0.5333790167676834
146,0.3333333333333333,0.5088696502796326,0.5225811849980188,0.5415202455949931,0.5305510281039417,0.5337218481984586
147,0.5,0.5133259189876945,0.5088696502796326,0.5225811849980188,0.5415202455949931,0.5305510281039417
148,0.6666666666666666,0.5116976560828035,0.5133259189876945,0.5088696502796326,0.5225811849980188,0.5415202455949931
149,0.0,0.5091267417162846,0.5116976560828035,0.5133259189876945,0.5088696502796326,0.5225811849980188
150,0.16666666666666666,0.5311509081227962,0.5091267417162846,0.5116976560828035,0.5133259189876945,0.5088696502796326
151,0.3333333333333333,0.6370725885930877,0.5311509081227962,0.5091267417162846,0.5116976560828035,0.5133259189876945
152,0.5,0.6568686120758536,0.6370725885930877,0.5311509081227962,0.5091267417162846,0.5116976560828035
153,0.6666666666666666,0.6693804124656747,0.6568686120758536,0.6370725885930877,0.5311509081227962,0.5091267417162846
154,0.0,0.6644956580298598,0.6693804124656747,0.6568686120758536,0.6370725885930877,0.5311509081227962
155,0.16666666666666666,0.6488130889638092,0.6644956580298598,0.6693804124656747,0.6568686120758536,0.6370725885930877
156,0.3333333333333333,0.6357014599734213,0.6488130889638092,0.6644956580298598,0.6693804124656747,0.6568686120758536
157,0.5,0.6238752281782909,0.6357014599734213,0.6488130889638092,0.6644956580298598,0.6693804124656747
158,0.6666666666666666,0.6217327909698107,0.6238752281782909,0.6357014599734213,0.6488130889638092,0.6644956580298598
159,0.0,0.6147913136104952,0.6217327909698107,0.6238752281782909,0.6357014599734213,0.6488130889638092
160,0.16666666666666666,0.6204473337865511,0.6147913136104952,0.6217327909698107,0.6238752281782909,0.6357014599734213
161,0.3333333333333333,0.6369868743081079,0.6204473337865511,0.6147913136104952,0.6217327909698107,0.6238752281782909
162,0.5,0.6595252578667814,0.6369868743081079,0.6204473337865511,0.6147913136104952,0.6217327909698107
163,0.6666666666666666,0.6684377610040467,0.6595252578667814,0.6369868743081079,0.6204473337865511,0.6147913136104952
164,0.0,0.6618390807966485,0.6684377610040467,0.6595252578667814,0.6369868743081079,0.6204473337865511
165,0.16666666666666666,0.6445282231165633,0.6618390807966485,0.6684377610040467,0.6595252578667814,0.6369868743081079
166,0.3333333333333333,0.6327020084608618,0.6445282231165633,0.6618390807966485,0.6684377610040467,0.6595252578667814
167,0.5,0.6172765136920342,0.6327020084608618,0.6445282231165633,0.6618390807966485,0.6684377610040467
168,0.6666666666666666,0.6192475908882715,0.6172765136920342,0.6327020084608618,0.6445282231165633,0.6618390807966485
169,0.16666666666666666,0.6285885454744318,0.6192475908882715,0.6172765136920342,0.6327020084608618,0.6445282231165633
170,0.3333333333333333,0.6428999773511013,0.6285885454744318,0.6192475908882715,0.6172765136920342,0.6327020084608618
171,0.5,0.6479561175083031,0.6428999773511013,0.6285885454744318,0.6192475908882715,0.6172765136920342
172,0.6666666666666666,0.6330448141824936,0.6479561175083031,0.6428999773511013,0.6285885454744318,0.6192475908882715
173,0.0,0.6279029768797413,0.6330448141824936,0.6479561175083031,0.6428999773511013,0.6285885454744318
174,0.16666666666666666,0.6340731970685303,0.6279029768797413,0.6330448141824936,0.6479561175083031,0.6428999773511013
175,0.3333333333333333,0.6405004487059691,0.6340731970685303,0.6279029768797413,0.6330448141824936,0.6479561175083031
176,0.5,0.6743508469076109,0.6405004487059691,0.6340731970685303,0.6279029768797413,0.6330448141824936
177,0.6666666666666666,0.7031450706731931,0.6743508469076109,0.6405004487059691,0.6340731970685303,0.6279029768797413
178,0.0,0.6888336559359527,0.7031450706731931,0.6743508469076109,0.6405004487059691,0.6340731970685303
179,0.16666666666666666,0.6911474702961052,0.6888336559359527,0.7031450706731931,0.6743508469076109,0.6405004487059691
180,0.3333333333333333,0.6968891790479973,0.6911474702961052,0.6888336559359527,0.7031450706731931,0.6743508469076109
181,0.5,0.6870340158793897,0.6968891790479973,0.6911474702961052,0.6888336559359527,0.7031450706731931
182,0.6666666666666666,0.6856628444111503,0.6870340158793897,0.6968891790479973,0.6911474702961052,0.6888336559359527
183,0.0,0.6965464076052239,0.6856628444111503,0.6870340158793897,0.6968891790479973,0.6911474702961052
184,0.16666666666666666,0.6812923071274974,0.6965464076052239,0.6856628444111503,0.6870340158793897,0.6968891790479973
185,0.3333333333333333,0.6746079383442629,0.6812923071274974,0.6965464076052239,0.6856628444111503,0.6870340158793897
186,0.5,0.6875481987526932,0.6746079383442629,0.6812923071274974,0.6965464076052239,0.6856628444111503
187,0.6666666666666666,0.6944039532573145,0.6875481987526932,0.6746079383442629,0.6812923071274974,0.6965464076052239
188,0.0,0.6987745076803965,0.6944039532573145,0.6875481987526932,0.6746079383442629,0.6812923071274974
189,0.16666666666666666,0.7078584222481923,0.6987745076803965,0.6944039532573145,0.6875481987526932,0.6746079383442629
190,0.3333333333333333,0.7139429452914305,0.7078584222481923,0.6987745076803965,0.6944039532573145,0.6875481987526932
191,0.5,0.7062301679130158,0.7139429452914305,0.7078584222481923,0.6987745076803965,0.6944039532573145
192,0.6666666666666666,0.7152284110444046,0.7062301679130158,0.7139429452914305,0.7078584222481923,0.6987745076803965
193,0.0,0.7361384802798998,0.7152284110444046,0.7062301679130158,0.7139429452914305,0.7078584222481923
194,0.16666666666666666,0.7492501521188605,0.7361384802798998,0.7152284110444046,0.7062301679130158,0.7139429452914305
195,0.3333333333333333,0.7419658604681991,0.7492501521188605,0.7361384802798998,0.7152284110444046,0.7062301679130158
196,0.5,0.76356158399553,0.7419658604681991,0.7492501521188605,0.7361384802798998,0.7152284110444046
197,0.6666666666666666,0.7652755011973988,0.76356158399553,0.7419658604681991,0.7492501521188605,0.7361384802798998
198,0.0,0.7657896926404171,0.7652755011973988,0.76356158399553,0.7419658604681991,0.7492501521188605
199,0.16666666666666666,0.7682749441402437,0.7657896926404171,0.7652755011973988,0.76356158399553,0.7419658604681991
200,0.3333333333333333,0.762618898255044,0.7682749441402437,0.7657896926404171,0.7652755011973988,0.76356158399553
201,0.5,0.7665609840898021,0.762618898255044,0.7682749441402437,0.7657896926404171,0.7652755011973988
202,0.6666666666666666,0.7772731272836307,0.7665609840898021,0.762618898255044,0.7682749441402437,0.7657896926404171
203,0.0,0.7741023328982574,0.7772731272836307,0.7665609840898021,0.762618898255044,0.7682749441402437
204,0.16666666666666666,0.7645042525965869,0.7741023328982574,0.7772731272836307,0.7665609840898021,0.762618898255044
205,0.3333333333333333,0.7812151788395304,0.7645042525965869,0.7741023328982574,0.7772731272836307,0.7665609840898021
206,0.5,0.7358813888432477,0.7812151788395304,0.7645042525965869,0.7741023328982574,0.7772731272836307
207,0.6666666666666666,0.7227697170042872,0.7358813888432477,0.7812151788395304,0.7645042525965869,0.7741023328982574
208,0.0,0.7100008251778144,0.7227697170042872,0.7358813888432477,0.7812151788395304,0.7645042525965869
209,0.16666666666666666,0.7177135854168001,0.7100008251778144,0.7227697170042872,0.7358813888432477,0.7812151788395304
210,0.3333333333333333,0.7310823315529836,0.7177135854168001,0.7100008251778144,0.7227697170042872,0.7358813888432477
211,0.5,0.7199417026314018,0.7310823315529836,0.7177135854168001,0.7100008251778144,0.7227697170042872
212,0.6666666666666666,0.7347673345208043,0.7199417026314018,0.7310823315529836,0.7177135854168001,0.7100008251778144
213,0.0,0.7424800433415025,0.7347673345208043,0.7199417026314018,0.7310823315529836,0.7177135854168001
214,0.16666666666666666,0.7582483181228182,0.7424800433415025,0.7347673345208043,0.7199417026314018,0.7310823315529836
215,0.3333333333333333,0.6972319847696291,0.7582483181228182,0.7424800433415025,0.7347673345208043,0.7199417026314018
216,0.5,0.7048590307236351,0.6972319847696291,0.7582483181228182,0.7424800433415025,0.7347673345208043
217,0.6666666666666666,0.7161710625060326,0.7048590307236351,0.6972319847696291,0.7582483181228182,0.7424800433415025
218,0.0,0.7209700769477241,0.7161710625060326,0.7048590307236351,0.6972319847696291,0.7582483181228182
219,0.16666666666666666,0.7242265770483624,0.7209700769477241,0.7161710625060326,0.7048590307236351,0.6972319847696291
220,0.3333333333333333,0.7227697170042872,0.7242265770483624,0.7209700769477241,0.7161710625060326,0.7048590307236351
221,0.5,0.7168566053915791,0.7227697170042872,0.7242265770483624,0.7209700769477241,0.7161710625060326
222,0.6666666666666666,0.7152283596261174,0.7168566053915791,0.7227697170042872,0.7242265770483624,0.7209700769477241
223,0.0,0.7005741391672453,0.7152283596261174,0.7168566053915791,0.7227697170042872,0.7242265770483624
224,0.16666666666666666,0.6870340158793897,0.7005741391672453,0.7152283596261174,0.7168566053915791,0.7227697170042872
225,0.3333333333333333,0.6751221040781377,0.6870340158793897,0.7005741391672453,0.7152283596261174,0.7168566053915791
226,0.6666666666666666,0.66518122662455,0.6751221040781377,0.6870340158793897,0.7005741391672453,0.7152283596261174
227,0.0,0.6638957951504344,0.66518122662455,0.6751221040781377,0.6870340158793897,0.7005741391672453
228,0.16666666666666666,0.6782929327423691,0.6638957951504344,0.66518122662455,0.6751221040781377,0.6870340158793897
229,0.3333333333333333,0.7071728450837874,0.6782929327423691,0.6638957951504344,0.66518122662455,0.6751221040781377
230,0.5,0.7048590307236349,0.7071728450837874,0.6782929327423691,0.6638957951504344,0.66518122662455
231,0.6666666666666666,0.7121432880954383,0.7048590307236349,0.7071728450837874,0.6782929327423691,0.6638957951504344
232,0.0,0.712486076677641,0.7121432880954383,0.7048590307236349,0.7071728450837874,0.6782929327423691
233,0.16666666666666666,0.7169423196765591,0.712486076677641,0.7121432880954383,0.7048590307236349,0.7071728450837874
234,0.3333333333333333,0.7266260971237799,0.7169423196765591,0.712486076677641,0.7121432880954383,0.7048590307236349
235,0.5,0.7292827086358494,0.7266260971237799,0.7169423196765591,0.712486076677641,0.7121432880954383
236,0.6666666666666666,0.7336532630589316,0.7292827086358494,0.7266260971237799,0.7169423196765591,0.712486076677641
237,0.0,0.7378524146211978,0.7336532630589316,0.7292827086358494,0.7266260971237799,0.7169423196765591
238,0.16666666666666666,0.7383665803550725,0.7378524146211978,0.7336532630589316,0.7292827086358494,0.7266260971237799
239,0.3333333333333333,0.7332247601917493,0.7383665803550725,0.7378524146211978,0.7336532630589316,0.7292827086358494
240,0.5,0.7453080662841025,0.7332247601917493,0.7383665803550725,0.7378524146211978,0.7336532630589316
241,0.6666666666666666,0.7387093946464187,0.7453080662841025,0.7332247601917493,0.7383665803550725,0.7378524146211978
242,0.0,0.7338246659197473,0.7387093946464187,0.7453080662841025,0.7332247601917493,0.7383665803550725
243,0.16666666666666666,0.7339960687805631,0.7338246659197473,0.7387093946464187,0.7453080662841025,0.7332247601917493
244,0.3333333333333333,0.7541348894152463,0.7339960687805631,0.7338246659197473,0.7387093946464187,0.7453080662841025
245,0.5,0.7687890841649748,0.7541348894152463,0.7339960687805631,0.7338246659197473,0.7387093946464187
246,0.6666666666666666,0.7742736929105004,0.7687890841649748,0.7541348894152463,0.7339960687805631,0.7338246659197473
247,0.16666666666666666,0.7592767010088549,0.7742736929105004,0.7687890841649748,0.7541348894152463,0.7339960687805631
248,0.3333333333333333,0.7417087604618323,0.7592767010088549,0.7742736929105004,0.7687890841649748,0.7541348894152463
249,0.5,0.7418801890317918,0.7417087604618323,0.7592767010088549,0.7742736929105004,0.7687890841649748
250,0.6666666666666666,0.7326248801728951,0.7418801890317918,0.7417087604618323,0.7592767010088549,0.7742736929105004
251,0.3333333333333333,0.7354528859760656,0.7326248801728951,0.7418801890317918,0.7417087604618323,0.7592767010088549
252,0.5,0.7278258400220595,0.7354528859760656,0.7326248801728951,0.7418801890317918,0.7417087604618323
253,0.6666666666666666,0.725854831383539,0.7278258400220595,0.7354528859760656,0.7326248801728951,0.7418801890317918
254,0.0,0.7252549256555408,0.725854831383539,0.7278258400220595,0.7354528859760656,0.7326248801728951
255,0.16666666666666666,0.720712985511072,0.7252549256555408,0.725854831383539,0.7278258400220595,0.7354528859760656
256,0.3333333333333333,0.7054588936030601,0.720712985511072,0.7252549256555408,0.725854831383539,0.7278258400220595
257,0.5,0.6810352156908456,0.7054588936030601,0.720712985511072,0.7252549256555408,0.725854831383539
258,0.6666666666666666,0.6872054101704907,0.6810352156908456,0.7054588936030601,0.720712985511072,0.7252549256555408
